customer_id,segment,city,age,gender,join_date,email_subscribed,preferred_device,preferred_category
CUST01400,Loyal,Semarang,29,Male,2024-03-08,0,Mobile,Home & Garden
CUST01401,New,Jakarta,38,Male,2024-10-05,0,Desktop,Sports
CUST01402,Loyal,Semarang,38,Female,2024-03-27,1,Tablet,Home & Garden
CUST01403,Lost,Bali,43,Male,2024-02-01,0,Mobile,Sports
CUST01404,Champions,Jakarta,46,Female,2024-04-11,1,Desktop,Books
CUST01405,Lost,Jakarta,37,Male,2024-06-28,1,Desktop,Electronics
CUST01406,Lost,Jakarta,23,Male,2024-02-16,1,Mobile,Beauty
CUST01407,Champions,Yogyakarta,28,Female,2024-04-21,1,Desktop,Food & Drink
CUST01408,Loyal,Medan,30,Male,2024-03-08,1,Mobile,Apparel
CUST01409,At Risk,Jakarta,44,Male,2024-04-06,1,Tablet,Apparel
CUST01410,At Risk,Surabaya,23,Male,2024-10-23,0,Mobile,Books
CUST01411,New,Jakarta,28,Male,2024-10-26,1,Mobile,Sports
CUST01412,Loyal,Jakarta,36,Female,2024-09-14,0,Mobile,Home & Garden
CUST01413,Loyal,Surabaya,31,Female,2024-01-17,1,Desktop,Home & Garden
CUST01414,At Risk,Bali,38,Female,2024-07-12,0,Mobile,Electronics
CUST01415,Loyal,Jakarta,18,Male,2024-08-31,1,Mobile,Food & Drink
CUST01416,Loyal,Surabaya,47,Male,2024-01-12,1,Mobile,Sports
CUST01417,New,Yogyakarta,48,Female,2024-05-09,1,Mobile,Home & Garden
CUST01418,Champions,Medan,32,Male,2024-09-16,1,Mobile,Beauty
CUST01419,At Risk,Surabaya,28,Female,2024-06-02,0,Tablet,Electronics
CUST01420,Lost,Jakarta,26,Female,2024-06-19,1,Mobile,Books
CUST01421,Champions,Surabaya,40,Female,2024-03-25,1,Mobile,Electronics
CUST01422,Loyal,Jakarta,29,Male,2024-04-14,0,Mobile,Beauty
CUST01423,New,Surabaya,18,Male,2024-06-25,1,Mobile,Apparel
CUST01424,At Risk,Yogyakarta,42,Female,2024-05-04,1,Mobile,Sports
CUST01425,Champions,Semarang,38,Female,2024-08-05,1,Mobile,Sports
CUST01426,Lost,Jakarta,19,Female,2024-04-01,1,Mobile,Books
CUST01427,New,Makassar,43,Male,2024-04-27,1,Mobile,Home & Garden
CUST01428,Loyal,Surabaya,29,Male,2024-05-25,1,Mobile,Apparel
CUST01429,Lost,Jakarta,29,Female,2024-09-21,1,Mobile,Sports
CUST01430,Champions,Yogyakarta,43,Male,2024-01-07,1,Mobile,Sports
CUST01431,Champions,Surabaya,43,Male,2024-01-28,1,Desktop,Beauty
CUST01432,New,Surabaya,46,Female,2024-08-30,0,Tablet,Electronics
CUST01433,Loyal,Surabaya,45,Female,2024-07-15,1,Mobile,Food & Drink
CUST01434,New,Jakarta,34,Male,2024-08-20,1,Mobile,Books
CUST01435,At Risk,Semarang,21,Male,2024-07-08,1,Mobile,Books
CUST01436,At Risk,Jakarta,29,Male,2024-08-01,1,Desktop,Beauty
CUST01437,Loyal,Surabaya,20,Male,2024-07-21,1,Mobile,Sports
CUST01438,New,Semarang,45,Prefer not to say,2024-06-25,1,Mobile,Books
CUST01439,New,Surabaya,51,Male,2024-01-21,1,Mobile,Food & Drink
CUST01440,New,Bali,24,Male,2024-02-10,1,Mobile,Home & Garden
CUST01441,Loyal,Medan,34,Female,2024-02-10,1,Mobile,Electronics
CUST01442,Loyal,Bandung,37,Female,2024-10-03,1,Desktop,Apparel
CUST01443,At Risk,Jakarta,45,Male,2024-04-05,1,Mobile,Food & Drink
CUST01444,New,Jakarta,35,Male,2024-04-16,1,Mobile,Apparel
CUST01445,At Risk,Jakarta,38,Male,2024-04-25,1,Mobile,Apparel
CUST01446,New,Bandung,47,Male,2024-10-31,1,Tablet,Electronics
CUST01447,Loyal,Yogyakarta,40,Female,2024-03-18,0,Mobile,Sports
CUST01448,New,Bali,34,Prefer not to say,2024-10-19,1,Mobile,Apparel
CUST01449,Loyal,Bali,51,Female,2024-05-29,1,Mobile,Electronics
CUST01450,At Risk,Surabaya,40,Prefer not to say,2024-07-31,1,Tablet,Beauty
CUST01451,At Risk,Bali,33,Male,2024-10-02,1,Desktop,Electronics
CUST01452,Loyal,Bandung,25,Female,2024-04-01,0,Tablet,Food & Drink
CUST01453,At Risk,Medan,40,Female,2024-08-02,1,Desktop,Beauty
CUST01454,New,Surabaya,38,Male,2024-09-29,0,Mobile,Home & Garden
CUST01455,New,Jakarta,46,Male,2024-03-31,1,Desktop,Sports
CUST01456,New,Bali,24,Prefer not to say,2024-08-02,1,Desktop,Beauty
CUST01457,Champions,Depok,50,Female,2024-10-19,0,Mobile,Apparel
CUST01458,At Risk,Bandung,48,Male,2024-07-08,1,Desktop,Home & Garden
CUST01459,At Risk,Semarang,30,Female,2024-03-23,0,Mobile,Home & Garden
CUST01460,New,Bali,30,Male,2024-05-30,1,Mobile,Home & Garden
CUST01461,New,Depok,46,Prefer not to say,2024-03-31,1,Mobile,Beauty
CUST01462,Loyal,Jakarta,28,Male,2024-02-05,1,Desktop,Books
CUST01463,Lost,Jakarta,42,Female,2024-08-01,0,Mobile,Sports
CUST01464,New,Medan,52,Female,2024-08-12,0,Mobile,Home & Garden
CUST01465,New,Bali,20,Female,2024-09-18,1,Desktop,Electronics
CUST01466,New,Medan,55,Female,2024-02-27,1,Desktop,Electronics
CUST01467,Loyal,Jakarta,48,Male,2024-02-19,1,Mobile,Sports
CUST01468,New,Bali,34,Male,2024-08-15,1,Mobile,Apparel
CUST01469,Champions,Jakarta,26,Male,2024-05-27,0,Mobile,Sports
CUST01470,Loyal,Surabaya,28,Female,2024-06-05,1,Mobile,Sports
CUST01471,New,Bandung,27,Male,2024-07-15,1,Desktop,Beauty
CUST01472,Champions,Jakarta,18,Female,2024-09-17,0,Mobile,Beauty
CUST01473,Loyal,Bandung,40,Female,2024-10-27,1,Mobile,Books
CUST01474,At Risk,Semarang,28,Male,2024-09-03,0,Mobile,Food & Drink
CUST01475,Loyal,Jakarta,37,Male,2024-03-17,0,Desktop,Beauty
CUST01476,Loyal,Surabaya,47,Female,2024-01-07,0,Desktop,Beauty
CUST01477,Loyal,Bali,30,Male,2024-01-17,1,Mobile,Electronics
CUST01478,At Risk,Semarang,52,Female,2024-10-02,0,Mobile,Beauty
CUST01479,Loyal,Yogyakarta,34,Female,2024-04-03,1,Mobile,Sports
CUST01480,At Risk,Depok,20,Female,2024-05-16,1,Mobile,Books
CUST01481,Champions,Surabaya,26,Male,2024-02-01,1,Desktop,Home & Garden
CUST01482,Champions,Bali,21,Male,2024-02-07,1,Mobile,Electronics
CUST01483,At Risk,Bandung,31,Female,2024-06-02,1,Desktop,Electronics
CUST01484,Lost,Bandung,30,Prefer not to say,2024-08-21,1,Mobile,Apparel
CUST01485,New,Surabaya,39,Male,2024-09-20,1,Mobile,Beauty
CUST01486,Loyal,Surabaya,53,Male,2024-08-13,0,Mobile,Electronics
CUST01487,Lost,Surabaya,50,Male,2024-03-24,0,Desktop,Electronics
CUST01488,Lost,Bandung,39,Female,2024-10-02,1,Mobile,Apparel
CUST01489,Loyal,Bali,37,Female,2024-09-28,1,Tablet,Apparel
CUST01490,New,Jakarta,38,Female,2024-07-21,0,Mobile,Electronics
CUST01491,Lost,Bandung,48,Female,2024-08-01,1,Tablet,Home & Garden
CUST01492,Lost,Bali,37,Male,2024-06-05,1,Desktop,Home & Garden
CUST01493,At Risk,Medan,43,Female,2024-01-03,1,Tablet,Apparel
CUST01494,New,Medan,47,Female,2024-01-10,1,Desktop,Apparel
CUST01495,New,Bali,19,Male,2024-07-14,1,Mobile,Apparel
CUST01496,At Risk,Jakarta,35,Male,2024-05-04,0,Tablet,Beauty
CUST01497,Lost,Yogyakarta,20,Female,2024-07-18,0,Mobile,Apparel
CUST01498,New,Jakarta,42,Female,2024-01-29,1,Mobile,Food & Drink
CUST01499,Champions,Semarang,26,Male,2024-02-07,0,Mobile,Electronics
CUST01500,Loyal,Bandung,37,Male,2024-10-14,1,Mobile,Sports
CUST01501,Loyal,Yogyakarta,51,Male,2024-01-12,0,Desktop,Sports
CUST01502,New,Makassar,41,Female,2024-08-16,1,Mobile,Apparel
CUST01503,Loyal,Bandung,30,Male,2024-05-12,0,Mobile,Electronics
CUST01504,At Risk,Yogyakarta,43,Female,2024-01-25,1,Tablet,Apparel
CUST01505,At Risk,Palembang,20,Female,2024-06-16,1,Mobile,Beauty
CUST01506,New,Jakarta,54,Female,2024-10-12,1,Desktop,Books
CUST01507,Champions,Bandung,47,Female,2024-04-07,0,Mobile,Apparel
CUST01508,At Risk,Bandung,27,Male,2024-02-07,1,Mobile,Books
CUST01509,New,Semarang,45,Female,2024-07-24,1,Desktop,Electronics
CUST01510,Loyal,Jakarta,45,Female,2024-04-24,0,Mobile,Sports
CUST01511,Loyal,Makassar,54,Male,2024-10-22,0,Mobile,Electronics
CUST01512,Champions,Yogyakarta,20,Male,2024-10-03,1,Desktop,Food & Drink
CUST01513,New,Bali,30,Prefer not to say,2024-08-05,1,Desktop,Books
CUST01514,Champions,Jakarta,46,Male,2024-07-11,0,Desktop,Apparel
CUST01515,Champions,Bali,46,Female,2024-04-15,1,Mobile,Food & Drink
CUST01516,At Risk,Medan,55,Male,2024-03-03,1,Tablet,Sports
CUST01517,Loyal,Bali,38,Prefer not to say,2024-04-17,0,Mobile,Apparel
CUST01518,Champions,Jakarta,47,Female,2024-07-13,1,Desktop,Apparel
CUST01519,Lost,Surabaya,22,Male,2024-06-02,1,Desktop,Books
CUST01520,Lost,Palembang,19,Female,2024-05-20,0,Mobile,Books
CUST01521,Loyal,Jakarta,18,Male,2024-03-20,1,Mobile,Beauty
CUST01522,Loyal,Bali,36,Female,2024-07-31,1,Mobile,Home & Garden
CUST01523,Loyal,Bali,29,Female,2024-02-26,1,Mobile,Home & Garden
CUST01524,Loyal,Bandung,34,Female,2024-01-15,1,Desktop,Electronics
CUST01525,Lost,Jakarta,44,Female,2024-07-12,0,Mobile,Electronics
CUST01526,Loyal,Jakarta,32,Male,2024-02-03,1,Tablet,Books
CUST01527,At Risk,Semarang,26,Male,2024-01-01,1,Desktop,Electronics
CUST01528,New,Palembang,41,Female,2024-02-19,0,Desktop,Electronics
CUST01529,Loyal,Yogyakarta,26,Male,2024-03-14,1,Mobile,Home & Garden
CUST01530,Lost,Jakarta,24,Male,2024-05-08,1,Mobile,Food & Drink
CUST01531,New,Surabaya,51,Female,2024-05-16,1,Mobile,Sports
CUST01532,At Risk,Medan,20,Female,2024-07-16,0,Tablet,Electronics
CUST01533,New,Jakarta,33,Male,2024-06-14,1,Desktop,Electronics
CUST01534,Lost,Bali,54,Female,2024-04-19,1,Mobile,Sports
CUST01535,New,Makassar,50,Prefer not to say,2024-06-21,1,Mobile,Books
CUST01536,New,Bandung,47,Female,2024-06-24,1,Desktop,Home & Garden
CUST01537,Champions,Jakarta,52,Prefer not to say,2024-04-26,0,Mobile,Sports
CUST01538,Champions,Bali,40,Female,2024-08-11,0,Tablet,Food & Drink
CUST01539,Loyal,Jakarta,50,Female,2024-04-23,1,Desktop,Beauty
CUST01540,New,Semarang,54,Male,2024-09-25,1,Mobile,Sports
CUST01541,Lost,Bali,28,Female,2024-02-21,1,Desktop,Apparel
CUST01542,Lost,Surabaya,27,Female,2024-08-05,1,Tablet,Food & Drink
CUST01543,Loyal,Depok,51,Female,2024-08-31,1,Tablet,Electronics
CUST01544,Loyal,Bandung,53,Female,2024-04-16,1,Tablet,Electronics
CUST01545,At Risk,Surabaya,27,Female,2024-03-23,0,Tablet,Apparel
CUST01546,New,Bali,44,Male,2024-04-09,1,Mobile,Food & Drink
CUST01547,Champions,Jakarta,43,Female,2024-10-26,1,Mobile,Sports
CUST01548,New,Bandung,18,Male,2024-09-23,1,Desktop,Home & Garden
CUST01549,New,Yogyakarta,37,Female,2024-10-04,1,Mobile,Food & Drink
CUST01550,Lost,Semarang,39,Male,2024-01-21,0,Mobile,Home & Garden
CUST01551,At Risk,Medan,49,Female,2024-04-25,1,Desktop,Food & Drink
CUST01552,Lost,Semarang,33,Female,2024-09-10,0,Mobile,Beauty
CUST01553,Lost,Semarang,35,Female,2024-05-21,1,Mobile,Sports
CUST01554,Loyal,Jakarta,40,Female,2024-02-21,1,Mobile,Apparel
CUST01555,At Risk,Jakarta,35,Female,2024-09-06,0,Mobile,Home & Garden
CUST01556,Lost,Jakarta,42,Female,2024-02-25,0,Tablet,Beauty
CUST01557,Champions,Bali,33,Female,2024-08-03,1,Mobile,Beauty
CUST01558,At Risk,Bandung,47,Male,2024-09-24,1,Desktop,Sports
CUST01559,At Risk,Jakarta,19,Male,2024-04-02,0,Mobile,Food & Drink
CUST01560,New,Semarang,47,Male,2024-05-09,1,Mobile,Food & Drink
CUST01561,Loyal,Bali,21,Female,2024-05-14,1,Mobile,Books
CUST01562,New,Medan,43,Female,2024-03-29,0,Mobile,Beauty
CUST01563,New,Bali,32,Male,2024-06-05,0,Desktop,Apparel
CUST01564,At Risk,Medan,29,Male,2024-04-13,1,Mobile,Books
CUST01565,Lost,Palembang,28,Male,2024-06-14,1,Mobile,Home & Garden
CUST01566,New,Medan,36,Male,2024-10-02,1,Mobile,Electronics
CUST01567,New,Semarang,43,Female,2024-03-15,1,Mobile,Food & Drink
CUST01568,Champions,Bandung,36,Male,2024-02-12,1,Desktop,Apparel
CUST01569,Loyal,Jakarta,35,Female,2024-04-24,0,Mobile,Apparel
CUST01570,New,Jakarta,31,Male,2024-05-31,1,Mobile,Books
CUST01571,At Risk,Depok,53,Male,2024-04-08,0,Mobile,Beauty
CUST01572,Lost,Medan,42,Female,2024-07-05,1,Mobile,Food & Drink
CUST01573,Lost,Surabaya,38,Female,2024-02-09,1,Desktop,Food & Drink
CUST01574,Loyal,Bandung,52,Prefer not to say,2024-02-19,0,Mobile,Home & Garden
CUST01575,Loyal,Medan,32,Female,2024-10-10,1,Mobile,Books
CUST01576,At Risk,Surabaya,46,Male,2024-08-11,0,Mobile,Home & Garden
CUST01577,New,Surabaya,40,Male,2024-03-16,1,Tablet,Apparel
CUST01578,Loyal,Medan,19,Male,2024-09-08,0,Mobile,Home & Garden
CUST01579,New,Surabaya,37,Male,2024-06-04,1,Desktop,Food & Drink
CUST01580,Champions,Depok,52,Male,2024-10-27,1,Mobile,Sports
CUST01581,Loyal,Yogyakarta,25,Female,2024-02-06,1,Desktop,Sports
CUST01582,Loyal,Yogyakarta,29,Female,2024-01-16,1,Mobile,Electronics
CUST01583,Lost,Medan,54,Female,2024-07-17,1,Mobile,Books
CUST01584,Loyal,Bali,37,Female,2024-08-08,1,Mobile,Home & Garden
CUST01585,Loyal,Bali,23,Female,2024-02-18,1,Mobile,Food & Drink
CUST01586,Champions,Jakarta,41,Prefer not to say,2024-01-01,1,Mobile,Home & Garden
CUST01587,Champions,Surabaya,54,Female,2024-02-05,1,Desktop,Electronics
CUST01588,Loyal,Jakarta,40,Female,2024-03-20,1,Desktop,Sports
CUST01589,Lost,Surabaya,29,Male,2024-08-15,1,Mobile,Food & Drink
CUST01590,Lost,Makassar,37,Male,2024-02-25,1,Mobile,Food & Drink
CUST01591,At Risk,Depok,27,Female,2024-06-21,0,Mobile,Home & Garden
CUST01592,At Risk,Bandung,25,Male,2024-02-03,1,Mobile,Books
CUST01593,Loyal,Jakarta,43,Female,2024-01-31,0,Desktop,Food & Drink
CUST01594,New,Jakarta,55,Male,2024-09-23,1,Desktop,Beauty
CUST01595,New,Bali,51,Female,2024-10-06,1,Mobile,Sports
CUST01596,Loyal,Bali,45,Male,2024-07-12,1,Mobile,Beauty
CUST01597,New,Surabaya,37,Female,2024-05-27,1,Mobile,Electronics
CUST01598,Lost,Semarang,37,Female,2024-10-19,1,Desktop,Beauty
CUST01599,Champions,Bali,37,Prefer not to say,2024-06-29,1,Desktop,Books
CUST01600,New,Semarang,51,Male,2024-09-17,1,Desktop,Electronics
CUST01601,Lost,Medan,32,Female,2024-02-07,1,Mobile,Beauty
CUST01602,Champions,Jakarta,42,Female,2024-02-29,1,Mobile,Books
CUST01603,New,Depok,29,Male,2024-04-26,0,Mobile,Electronics
CUST01604,Loyal,Semarang,34,Female,2024-08-04,1,Desktop,Apparel
CUST01605,Lost,Bali,35,Male,2024-01-06,1,Mobile,Food & Drink
CUST01606,New,Jakarta,49,Female,2024-01-06,1,Desktop,Home & Garden
CUST01607,New,Jakarta,32,Male,2024-02-28,0,Mobile,Electronics
CUST01608,Loyal,Palembang,34,Male,2024-07-22,1,Desktop,Apparel
CUST01609,New,Yogyakarta,43,Female,2024-04-13,1,Mobile,Electronics
CUST01610,Lost,Surabaya,48,Male,2024-02-27,0,Mobile,Sports
CUST01611,New,Surabaya,33,Male,2024-07-08,1,Mobile,Electronics
CUST01612,Lost,Medan,30,Male,2024-06-11,1,Mobile,Books
CUST01613,Loyal,Bali,29,Female,2024-04-12,1,Mobile,Food & Drink
CUST01614,At Risk,Jakarta,32,Male,2024-04-09,0,Mobile,Home & Garden
CUST01615,New,Jakarta,51,Male,2024-03-23,0,Mobile,Sports
CUST01616,At Risk,Jakarta,52,Female,2024-03-27,1,Mobile,Food & Drink
CUST01617,New,Bali,18,Male,2024-10-15,1,Mobile,Books
CUST01618,New,Surabaya,20,Male,2024-02-07,0,Mobile,Beauty
CUST01619,Loyal,Surabaya,42,Female,2024-05-01,1,Mobile,Food & Drink
CUST01620,At Risk,Surabaya,27,Male,2024-07-03,1,Desktop,Food & Drink
CUST01621,Loyal,Semarang,34,Female,2024-07-07,1,Mobile,Electronics
CUST01622,At Risk,Semarang,52,Male,2024-07-24,1,Mobile,Home & Garden
CUST01623,Lost,Medan,47,Female,2024-08-15,1,Mobile,Sports
CUST01624,Champions,Jakarta,51,Female,2024-04-21,1,Tablet,Sports
CUST01625,New,Makassar,41,Female,2024-10-07,0,Mobile,Apparel
CUST01626,Loyal,Jakarta,48,Male,2024-08-19,0,Desktop,Beauty
CUST01627,Champions,Bali,31,Female,2024-03-21,0,Mobile,Food & Drink
CUST01628,Champions,Bali,31,Male,2024-03-29,0,Mobile,Electronics
CUST01629,At Risk,Jakarta,30,Female,2024-06-11,0,Mobile,Food & Drink
CUST01630,Loyal,Medan,51,Female,2024-01-19,0,Mobile,Electronics
CUST01631,Lost,Bali,21,Male,2024-02-16,0,Mobile,Electronics
CUST01632,Loyal,Bali,22,Female,2024-06-10,0,Mobile,Sports
CUST01633,Loyal,Yogyakarta,24,Female,2024-03-22,1,Mobile,Beauty
CUST01634,New,Surabaya,28,Female,2024-08-28,1,Desktop,Apparel
CUST01635,Champions,Makassar,27,Female,2024-02-19,1,Mobile,Apparel
CUST01636,Loyal,Bandung,19,Female,2024-07-04,1,Mobile,Food & Drink
CUST01637,Lost,Bali,54,Prefer not to say,2024-06-22,0,Mobile,Electronics
CUST01638,Loyal,Makassar,43,Prefer not to say,2024-02-26,0,Desktop,Food & Drink
CUST01639,Loyal,Bali,23,Male,2024-09-10,0,Mobile,Electronics
CUST01640,Lost,Surabaya,30,Female,2024-09-23,1,Mobile,Electronics
CUST01641,New,Jakarta,37,Male,2024-08-09,1,Tablet,Sports
CUST01642,New,Surabaya,39,Female,2024-03-07,0,Mobile,Beauty
CUST01643,Loyal,Makassar,30,Male,2024-07-13,1,Mobile,Apparel
CUST01644,Loyal,Semarang,50,Male,2024-08-05,1,Tablet,Sports
CUST01645,At Risk,Jakarta,49,Female,2024-02-12,0,Mobile,Sports
CUST01646,Loyal,Semarang,50,Female,2024-01-12,0,Mobile,Electronics
CUST01647,Loyal,Bandung,27,Female,2024-05-01,0,Mobile,Electronics
CUST01648,New,Jakarta,22,Female,2024-08-23,1,Desktop,Beauty
CUST01649,Champions,Jakarta,26,Male,2024-02-11,1,Mobile,Home & Garden
CUST01650,New,Jakarta,31,Male,2024-02-10,1,Mobile,Books
CUST01651,New,Bandung,49,Female,2024-04-05,0,Mobile,Books
CUST01652,At Risk,Jakarta,50,Prefer not to say,2024-03-31,1,Desktop,Beauty
CUST01653,Loyal,Medan,25,Male,2024-02-08,0,Desktop,Apparel
CUST01654,Loyal,Jakarta,55,Female,2024-07-30,1,Mobile,Books
CUST01655,New,Jakarta,51,Male,2024-05-08,1,Mobile,Home & Garden
CUST01656,Lost,Bandung,21,Male,2024-08-08,0,Desktop,Electronics
CUST01657,New,Bali,23,Female,2024-07-04,1,Tablet,Beauty
CUST01658,New,Surabaya,38,Male,2024-09-02,1,Mobile,Beauty
CUST01659,New,Bandung,32,Female,2024-01-22,1,Desktop,Apparel
CUST01660,New,Surabaya,43,Female,2024-08-25,1,Desktop,Home & Garden
CUST01661,Champions,Yogyakarta,26,Prefer not to say,2024-07-14,1,Mobile,Electronics
CUST01662,New,Jakarta,29,Male,2024-04-04,1,Mobile,Apparel
CUST01663,Loyal,Bali,49,Female,2024-06-04,0,Mobile,Electronics
CUST01664,New,Surabaya,49,Female,2024-03-22,1,Mobile,Electronics
CUST01665,Lost,Bandung,48,Male,2024-03-13,0,Desktop,Home & Garden
CUST01666,Champions,Bandung,37,Female,2024-06-22,1,Mobile,Electronics
CUST01667,Champions,Bali,36,Female,2024-07-10,0,Mobile,Food & Drink
CUST01668,Champions,Bali,46,Male,2024-05-06,1,Mobile,Books
CUST01669,Loyal,Yogyakarta,48,Male,2024-10-11,0,Desktop,Food & Drink
CUST01670,Lost,Depok,54,Female,2024-04-27,1,Desktop,Apparel
CUST01671,At Risk,Bali,19,Male,2024-02-18,1,Mobile,Beauty
CUST01672,At Risk,Jakarta,35,Female,2024-07-18,0,Mobile,Electronics
CUST01673,New,Surabaya,21,Female,2024-04-24,1,Desktop,Home & Garden
CUST01674,Champions,Palembang,35,Prefer not to say,2024-09-05,1,Mobile,Books
CUST01675,New,Jakarta,25,Female,2024-02-01,1,Desktop,Apparel
CUST01676,New,Medan,45,Male,2024-01-06,1,Mobile,Electronics
CUST01677,New,Jakarta,44,Female,2024-08-26,0,Mobile,Home & Garden
CUST01678,Loyal,Medan,46,Female,2024-02-25,1,Mobile,Beauty
CUST01679,Loyal,Jakarta,55,Male,2024-01-09,0,Mobile,Apparel
CUST01680,Loyal,Surabaya,42,Female,2024-08-10,1,Mobile,Books
CUST01681,Champions,Bali,36,Male,2024-10-18,1,Desktop,Sports
CUST01682,At Risk,Jakarta,22,Female,2024-02-22,0,Mobile,Sports
CUST01683,Lost,Jakarta,39,Female,2024-06-24,1,Mobile,Beauty
CUST01684,New,Medan,43,Female,2024-10-07,0,Mobile,Electronics
CUST01685,Lost,Jakarta,34,Female,2024-01-29,1,Mobile,Books
CUST01686,Loyal,Jakarta,20,Female,2024-04-29,0,Mobile,Apparel
CUST01687,Loyal,Jakarta,43,Female,2024-05-28,1,Desktop,Beauty
CUST01688,Champions,Jakarta,55,Female,2024-04-27,1,Desktop,Beauty
CUST01689,Loyal,Bali,28,Female,2024-03-18,0,Desktop,Apparel
CUST01690,At Risk,Bali,50,Female,2024-04-13,1,Mobile,Food & Drink
CUST01691,Loyal,Surabaya,36,Female,2024-08-16,1,Mobile,Home & Garden
CUST01692,Loyal,Bali,20,Female,2024-02-24,0,Mobile,Beauty
CUST01693,New,Semarang,31,Male,2024-06-04,1,Desktop,Beauty
CUST01694,Lost,Jakarta,34,Male,2024-01-13,1,Mobile,Apparel
CUST01695,At Risk,Medan,42,Prefer not to say,2024-08-22,1,Mobile,Home & Garden
CUST01696,At Risk,Yogyakarta,36,Male,2024-05-07,1,Mobile,Electronics
CUST01697,Champions,Palembang,18,Male,2024-01-01,1,Mobile,Electronics
CUST01698,Champions,Bandung,31,Female,2024-08-04,1,Mobile,Sports
CUST01699,Loyal,Semarang,20,Male,2024-06-03,1,Tablet,Food & Drink
CUST01700,Lost,Makassar,25,Female,2024-01-16,0,Mobile,Electronics
CUST01701,New,Semarang,47,Female,2024-10-23,1,Mobile,Beauty
CUST01702,Champions,Jakarta,27,Female,2024-07-22,1,Mobile,Books
CUST01703,At Risk,Bandung,18,Female,2024-01-23,0,Desktop,Sports
CUST01704,New,Yogyakarta,30,Female,2024-01-13,0,Mobile,Sports
CUST01705,New,Semarang,20,Female,2024-08-10,1,Desktop,Sports
CUST01706,New,Bali,36,Female,2024-07-07,1,Mobile,Sports
CUST01707,Loyal,Surabaya,53,Female,2024-06-13,1,Mobile,Home & Garden
CUST01708,At Risk,Medan,40,Female,2024-03-16,0,Mobile,Beauty
CUST01709,Loyal,Jakarta,45,Female,2024-05-09,1,Mobile,Home & Garden
CUST01710,New,Semarang,28,Female,2024-06-24,0,Desktop,Beauty
CUST01711,At Risk,Semarang,28,Male,2024-10-20,0,Mobile,Sports
CUST01712,Champions,Semarang,44,Female,2024-09-13,1,Mobile,Apparel
CUST01713,At Risk,Medan,28,Female,2024-06-20,1,Desktop,Apparel
CUST01714,Lost,Bandung,51,Male,2024-07-20,1,Mobile,Sports
CUST01715,Champions,Jakarta,47,Female,2024-04-06,0,Tablet,Books
CUST01716,At Risk,Medan,22,Male,2024-06-05,1,Desktop,Beauty
CUST01717,Champions,Jakarta,30,Male,2024-01-16,1,Desktop,Sports
CUST01718,Champions,Palembang,46,Female,2024-08-04,1,Mobile,Beauty
CUST01719,Loyal,Jakarta,41,Female,2024-08-07,0,Desktop,Beauty
CUST01720,New,Surabaya,20,Male,2024-06-28,1,Desktop,Home & Garden
CUST01721,At Risk,Surabaya,24,Female,2024-10-27,1,Tablet,Home & Garden
CUST01722,Champions,Palembang,20,Female,2024-02-14,1,Mobile,Sports
CUST01723,New,Surabaya,24,Male,2024-06-21,0,Mobile,Apparel
CUST01724,New,Jakarta,46,Male,2024-07-29,1,Mobile,Sports
CUST01725,Champions,Surabaya,50,Male,2024-09-14,1,Mobile,Books
CUST01726,At Risk,Jakarta,21,Female,2024-03-01,1,Desktop,Apparel
CUST01727,Loyal,Bandung,36,Male,2024-08-06,1,Desktop,Electronics
CUST01728,At Risk,Bali,18,Female,2024-03-31,1,Mobile,Apparel
CUST01729,New,Jakarta,49,Female,2024-08-15,0,Mobile,Electronics
CUST01730,Champions,Jakarta,54,Male,2024-09-11,1,Mobile,Beauty
CUST01731,New,Jakarta,52,Male,2024-08-30,1,Desktop,Electronics
CUST01732,Champions,Surabaya,40,Female,2024-09-16,0,Desktop,Electronics
CUST01733,Loyal,Jakarta,54,Female,2024-04-10,0,Mobile,Apparel
CUST01734,Champions,Bandung,29,Female,2024-02-29,1,Mobile,Electronics
CUST01735,New,Bali,18,Female,2024-09-18,1,Desktop,Beauty
CUST01736,Champions,Bali,26,Female,2024-05-04,0,Mobile,Home & Garden
CUST01737,At Risk,Jakarta,24,Female,2024-10-10,1,Desktop,Electronics
CUST01738,Champions,Jakarta,50,Female,2024-02-04,0,Mobile,Electronics
CUST01739,New,Yogyakarta,44,Female,2024-07-04,0,Mobile,Sports
CUST01740,Champions,Yogyakarta,38,Male,2024-01-15,0,Mobile,Home & Garden
CUST01741,New,Medan,32,Female,2024-03-06,0,Mobile,Home & Garden
CUST01742,Lost,Jakarta,28,Male,2024-09-23,0,Mobile,Electronics
CUST01743,Champions,Medan,23,Female,2024-03-15,1,Mobile,Apparel
CUST01744,New,Bali,39,Female,2024-10-01,0,Desktop,Home & Garden
CUST01745,At Risk,Medan,55,Male,2024-10-20,1,Desktop,Food & Drink
CUST01746,At Risk,Jakarta,22,Female,2024-05-17,0,Mobile,Apparel
CUST01747,Lost,Makassar,38,Male,2024-10-16,0,Mobile,Apparel
CUST01748,New,Jakarta,35,Female,2024-08-05,1,Mobile,Books
CUST01749,New,Jakarta,36,Female,2024-07-04,1,Mobile,Home & Garden
CUST01750,At Risk,Medan,25,Female,2024-05-29,1,Desktop,Books
CUST01751,Loyal,Bali,49,Female,2024-07-19,1,Mobile,Beauty
