item_id,order_id,customer_id,product_name,category,quantity,unit_price,subtotal,order_date
ITEM0000285,ORD000098,CUST00025,Cook Book,Books,2,346.18,692.36,2024-08-10
ITEM0000286,ORD000099,CUST00025,Sheet Mask,Beauty,1,198.29,198.29,2024-06-11
ITEM0000287,ORD000099,CUST00025,Eye Cream,Beauty,2,160.26,320.52,2024-06-11
ITEM0000288,ORD000099,CUST00025,Body Lotion,Beauty,2,211.13,422.26,2024-06-11
ITEM0000289,ORD000100,CUST00025,Batik Shirt,Apparel,1,234.13,234.13,2024-06-29
ITEM0000290,ORD000100,CUST00025,Cap,Apparel,3,174.49,523.47,2024-06-29
ITEM0000291,ORD000101,CUST00026,Knee Pad,Sports,1,166.18,166.18,2024-12-07
ITEM0000292,ORD000101,CUST00026,Resistance Band,Sports,3,163.11,489.33,2024-12-07
ITEM0000293,ORD000102,CUST00026,Lip Balm,Beauty,1,71.31,71.31,2024-03-13
ITEM0000294,ORD000102,CUST00026,Body Lotion,Beauty,1,69.9,69.9,2024-03-13
ITEM0000295,ORD000102,CUST00026,Moisturizer,Beauty,3,69.56,208.68,2024-03-13
ITEM0000296,ORD000102,CUST00026,Toner,Beauty,2,74.78,149.56,2024-03-13
ITEM0000297,ORD000103,CUST00026,Gym Bag,Sports,2,57.06,114.12,2024-03-31
ITEM0000298,ORD000103,CUST00026,Protein Shaker,Sports,1,41.2,41.2,2024-03-31
ITEM0000299,ORD000104,CUST00027,Cap,Apparel,3,17.61,52.83,2024-04-03
ITEM0000300,ORD000104,CUST00027,Batik Shirt,Apparel,1,14.85,14.85,2024-04-03
ITEM0000301,ORD000104,CUST00027,Dress,Apparel,2,12.79,25.58,2024-04-03
ITEM0000302,ORD000104,CUST00027,Jeans,Apparel,3,13.35,40.05,2024-04-03
ITEM0000303,ORD000104,CUST00027,Batik Shirt,Apparel,2,15.81,31.62,2024-04-03
ITEM0000304,ORD000105,CUST00028,Chili Sauce,Food & Drink,3,132.94,398.82,2024-02-03
ITEM0000305,ORD000105,CUST00028,Green Tea,Food & Drink,3,120.7,362.1,2024-02-03
ITEM0000306,ORD000105,CUST00028,Granola Bar,Food & Drink,1,136.61,136.61,2024-02-03
ITEM0000307,ORD000106,CUST00028,Green Tea,Food & Drink,3,167.2,501.6,2024-08-07
ITEM0000308,ORD000106,CUST00028,Honey,Food & Drink,1,217.4,217.4,2024-08-07
ITEM0000309,ORD000106,CUST00028,Granola Bar,Food & Drink,3,190.22,570.66,2024-08-07
ITEM0000310,ORD000107,CUST00028,Instant Coffee,Food & Drink,2,99.22,198.44,2024-05-04
ITEM0000311,ORD000107,CUST00028,Trail Mix,Food & Drink,1,100.04,100.04,2024-05-04
ITEM0000312,ORD000107,CUST00028,Instant Coffee,Food & Drink,3,122.18,366.54,2024-05-04
ITEM0000313,ORD000108,CUST00028,Eye Cream,Beauty,3,62.82,188.46,2024-08-07
ITEM0000314,ORD000108,CUST00028,Moisturizer,Beauty,2,59.56,119.12,2024-08-07
ITEM0000315,ORD000108,CUST00028,Lip Balm,Beauty,2,65.83,131.66,2024-08-07
ITEM0000316,ORD000108,CUST00028,Moisturizer,Beauty,3,76.06,228.18,2024-08-07
ITEM0000317,ORD000108,CUST00028,Toner,Beauty,3,57.74,173.22,2024-08-07
ITEM0000318,ORD000109,CUST00028,Jeans,Apparel,2,128.14,256.28,2024-07-10
ITEM0000319,ORD000109,CUST00028,Sneakers,Apparel,2,108.14,216.28,2024-07-10
ITEM0000320,ORD000109,CUST00028,Batik Shirt,Apparel,1,122.3,122.3,2024-07-10
ITEM0000321,ORD000109,CUST00028,Hoodie,Apparel,1,115.81,115.81,2024-07-10
ITEM0000322,ORD000110,CUST00028,Jeans,Apparel,3,34.38,103.14,2024-07-19
ITEM0000323,ORD000110,CUST00028,Jeans,Apparel,3,49.16,147.48,2024-07-19
ITEM0000324,ORD000110,CUST00028,Sandals,Apparel,1,46.53,46.53,2024-07-19
ITEM0000325,ORD000110,CUST00028,Casual Tee,Apparel,2,47.64,95.28,2024-07-19
ITEM0000326,ORD000110,CUST00028,Batik Shirt,Apparel,1,45.66,45.66,2024-07-19
ITEM0000327,ORD000111,CUST00028,Body Lotion,Beauty,3,224.61,673.83,2024-08-03
ITEM0000328,ORD000111,CUST00028,Sunscreen SPF50,Beauty,3,198.03,594.09,2024-08-03
ITEM0000329,ORD000112,CUST00028,Webcam,Electronics,1,253.84,253.84,2024-02-15
ITEM0000330,ORD000112,CUST00028,Mouse Pad,Electronics,2,259.68,519.36,2024-02-15
ITEM0000331,ORD000113,CUST00028,Batik Shirt,Apparel,2,70.14,140.28,2024-04-05
ITEM0000332,ORD000113,CUST00028,Sneakers,Apparel,1,95.57,95.57,2024-04-05
ITEM0000333,ORD000113,CUST00028,Jeans,Apparel,2,86.44,172.88,2024-04-05
ITEM0000334,ORD000113,CUST00028,Jeans,Apparel,1,93.35,93.35,2024-04-05
ITEM0000335,ORD000113,CUST00028,Jeans,Apparel,2,76.7,153.4,2024-04-05
ITEM0000336,ORD000114,CUST00028,Webcam,Electronics,2,151.35,302.7,2024-08-25
ITEM0000337,ORD000114,CUST00028,Wireless Earbuds,Electronics,1,159.3,159.3,2024-08-25
ITEM0000338,ORD000115,CUST00028,Mouse Pad,Electronics,3,191.74,575.22,2024-03-27
ITEM0000339,ORD000115,CUST00028,Webcam,Electronics,3,137.95,413.85,2024-03-27
ITEM0000340,ORD000116,CUST00029,Rug,Home & Garden,3,13.31,39.93,2024-06-19
ITEM0000341,ORD000116,CUST00029,Plant Pot,Home & Garden,1,13.09,13.09,2024-06-19
ITEM0000342,ORD000116,CUST00029,Aromatherapy Diffuser,Home & Garden,2,12.38,24.76,2024-06-19
ITEM0000343,ORD000116,CUST00029,Wall Art,Home & Garden,3,9.93,29.79,2024-06-19
ITEM0000344,ORD000116,CUST00029,Desk Lamp,Home & Garden,1,12.0,12.0,2024-06-19
ITEM0000345,ORD000117,CUST00029,USB Hub,Electronics,1,22.03,22.03,2024-11-07
ITEM0000346,ORD000117,CUST00029,USB Hub,Electronics,2,23.27,46.54,2024-11-07
ITEM0000347,ORD000117,CUST00029,Power Bank,Electronics,1,20.88,20.88,2024-11-07
ITEM0000348,ORD000117,CUST00029,Mouse Pad,Electronics,1,21.39,21.39,2024-11-07
ITEM0000349,ORD000117,CUST00029,Power Bank,Electronics,1,15.72,15.72,2024-11-07
ITEM0000350,ORD000118,CUST00030,Toner,Beauty,2,143.49,286.98,2024-04-27
ITEM0000351,ORD000119,CUST00030,Yoga Mat,Sports,3,41.69,125.07,2024-09-25
ITEM0000352,ORD000119,CUST00030,Yoga Mat,Sports,3,40.36,121.08,2024-09-25
ITEM0000353,ORD000119,CUST00030,Running Shoes,Sports,1,38.65,38.65,2024-09-25
ITEM0000354,ORD000120,CUST00030,Granola Bar,Food & Drink,2,39.36,78.72,2024-12-31
ITEM0000355,ORD000120,CUST00030,Coconut Oil,Food & Drink,3,45.31,135.93,2024-12-31
ITEM0000356,ORD000121,CUST00031,Smart Watch,Electronics,1,81.56,81.56,2024-01-25
ITEM0000357,ORD000122,CUST00032,Green Tea,Food & Drink,3,88.53,265.59,2024-10-02
ITEM0000358,ORD000123,CUST00032,Aromatherapy Diffuser,Home & Garden,3,32.31,96.93,2024-11-07
ITEM0000359,ORD000123,CUST00032,Storage Box,Home & Garden,2,32.75,65.5,2024-11-07
ITEM0000360,ORD000123,CUST00032,Candle Set,Home & Garden,1,38.17,38.17,2024-11-07
ITEM0000361,ORD000123,CUST00032,Plant Pot,Home & Garden,1,31.33,31.33,2024-11-07
ITEM0000362,ORD000123,CUST00032,Candle Set,Home & Garden,1,42.81,42.81,2024-11-07
ITEM0000363,ORD000124,CUST00032,Aromatherapy Diffuser,Home & Garden,2,52.97,105.94,2024-07-06
ITEM0000364,ORD000124,CUST00032,Candle Set,Home & Garden,2,48.09,96.18,2024-07-06
ITEM0000365,ORD000124,CUST00032,Candle Set,Home & Garden,1,44.87,44.87,2024-07-06
ITEM0000366,ORD000124,CUST00032,Storage Box,Home & Garden,2,50.84,101.68,2024-07-06
ITEM0000367,ORD000125,CUST00032,Moisturizer,Beauty,1,77.94,77.94,2024-05-10
ITEM0000368,ORD000125,CUST00032,Body Lotion,Beauty,3,64.58,193.74,2024-05-10
ITEM0000369,ORD000125,CUST00032,Body Lotion,Beauty,2,58.3,116.6,2024-05-10
ITEM0000370,ORD000125,CUST00032,Lip Balm,Beauty,1,71.22,71.22,2024-05-10
ITEM0000371,ORD000126,CUST00032,Tech Manual,Books,2,54.39,108.78,2024-08-10
ITEM0000372,ORD000126,CUST00032,Finance Guide,Books,3,52.45,157.35,2024-08-10
ITEM0000373,ORD000126,CUST00032,Finance Guide,Books,3,62.69,188.07,2024-08-10
ITEM0000374,ORD000127,CUST00032,Casual Tee,Apparel,2,142.56,285.12,2024-12-13
ITEM0000375,ORD000128,CUST00033,Coconut Oil,Food & Drink,3,38.19,114.57,2024-12-02
ITEM0000376,ORD000128,CUST00033,Chili Sauce,Food & Drink,1,44.41,44.41,2024-12-02
ITEM0000377,ORD000128,CUST00033,Granola Bar,Food & Drink,2,48.56,97.12,2024-12-02
ITEM0000378,ORD000129,CUST00033,Coconut Oil,Food & Drink,1,43.7,43.7,2024-07-05
ITEM0000379,ORD000129,CUST00033,Honey,Food & Drink,1,32.34,32.34,2024-07-05
ITEM0000380,ORD000129,CUST00033,Protein Powder,Food & Drink,3,39.34,118.02,2024-07-05
ITEM0000381,ORD000130,CUST00033,Mouse Pad,Electronics,3,42.11,126.33,2024-05-16
ITEM0000382,ORD000130,CUST00033,Keyboard,Electronics,2,44.02,88.04,2024-05-16
ITEM0000383,ORD000130,CUST00033,USB Hub,Electronics,3,42.69,128.07,2024-05-16
ITEM0000384,ORD000130,CUST00033,Webcam,Electronics,3,43.64,130.92,2024-05-16
ITEM0000385,ORD000131,CUST00034,Face Serum,Beauty,2,23.52,47.04,2024-05-18
ITEM0000386,ORD000131,CUST00034,Toner,Beauty,2,17.54,35.08,2024-05-18
ITEM0000387,ORD000131,CUST00034,Sheet Mask,Beauty,1,16.51,16.51,2024-05-18
ITEM0000388,ORD000131,CUST00034,Sunscreen SPF50,Beauty,2,18.82,37.64,2024-05-18
ITEM0000389,ORD000131,CUST00034,Toner,Beauty,3,18.52,55.56,2024-05-18
ITEM0000390,ORD000132,CUST00035,Toner,Beauty,1,8.55,8.55,2024-07-09
ITEM0000391,ORD000132,CUST00035,Face Serum,Beauty,1,9.51,9.51,2024-07-09
ITEM0000392,ORD000132,CUST00035,Face Serum,Beauty,2,9.26,18.52,2024-07-09
ITEM0000393,ORD000132,CUST00035,Toner,Beauty,2,8.72,17.44,2024-07-09
ITEM0000394,ORD000133,CUST00037,Batik Shirt,Apparel,3,149.34,448.02,2024-08-19
ITEM0000395,ORD000133,CUST00037,Casual Tee,Apparel,3,136.07,408.21,2024-08-19
ITEM0000396,ORD000133,CUST00037,Cap,Apparel,2,151.22,302.44,2024-08-19
ITEM0000397,ORD000133,CUST00037,Casual Tee,Apparel,1,110.17,110.17,2024-08-19
ITEM0000398,ORD000134,CUST00037,USB Hub,Electronics,1,150.73,150.73,2024-08-16
ITEM0000399,ORD000134,CUST00037,Keyboard,Electronics,3,184.76,554.28,2024-08-16
ITEM0000400,ORD000134,CUST00037,USB Hub,Electronics,3,178.46,535.38,2024-08-16
ITEM0000401,ORD000135,CUST00037,Batik Shirt,Apparel,1,261.78,261.78,2024-12-13
ITEM0000402,ORD000135,CUST00037,Cap,Apparel,3,230.71,692.13,2024-12-13
ITEM0000403,ORD000136,CUST00037,Tech Manual,Books,2,278.47,556.94,2024-04-23
ITEM0000404,ORD000136,CUST00037,Self Help Book,Books,1,227.91,227.91,2024-04-23
ITEM0000405,ORD000137,CUST00037,Smartphone Case,Electronics,2,218.94,437.88,2024-11-26
ITEM0000406,ORD000137,CUST00037,Webcam,Electronics,1,218.58,218.58,2024-11-26
ITEM0000407,ORD000137,CUST00037,Wireless Earbuds,Electronics,2,197.78,395.56,2024-11-26
ITEM0000408,ORD000138,CUST00037,Smart Watch,Electronics,1,261.83,261.83,2024-09-04
ITEM0000409,ORD000138,CUST00037,USB Hub,Electronics,1,273.76,273.76,2024-09-04
ITEM0000410,ORD000139,CUST00037,Dress,Apparel,3,109.96,329.88,2024-03-04
ITEM0000411,ORD000139,CUST00037,Sneakers,Apparel,1,118.71,118.71,2024-03-04
ITEM0000412,ORD000139,CUST00037,Cap,Apparel,1,89.72,89.72,2024-03-04
ITEM0000413,ORD000139,CUST00037,Hoodie,Apparel,2,110.58,221.16,2024-03-04
ITEM0000414,ORD000140,CUST00037,Webcam,Electronics,2,100.94,201.88,2024-11-03
ITEM0000415,ORD000140,CUST00037,Smart Watch,Electronics,3,111.59,334.77,2024-11-03
ITEM0000416,ORD000140,CUST00037,Power Bank,Electronics,1,101.91,101.91,2024-11-03
ITEM0000417,ORD000140,CUST00037,Mouse Pad,Electronics,3,127.76,383.28,2024-11-03
ITEM0000418,ORD000141,CUST00037,Sneakers,Apparel,2,153.28,306.56,2024-09-24
ITEM0000419,ORD000141,CUST00037,Sneakers,Apparel,2,126.76,253.52,2024-09-24
ITEM0000420,ORD000141,CUST00037,Cap,Apparel,2,138.23,276.46,2024-09-24
ITEM0000421,ORD000142,CUST00037,Trail Mix,Food & Drink,1,86.32,86.32,2024-02-16
ITEM0000422,ORD000142,CUST00037,Granola Bar,Food & Drink,1,99.88,99.88,2024-02-16
ITEM0000423,ORD000142,CUST00037,Green Tea,Food & Drink,1,86.03,86.03,2024-02-16
ITEM0000424,ORD000142,CUST00037,Granola Bar,Food & Drink,1,90.01,90.01,2024-02-16
ITEM0000425,ORD000143,CUST00037,Rug,Home & Garden,1,66.98,66.98,2024-10-10
ITEM0000426,ORD000143,CUST00037,Candle Set,Home & Garden,3,69.15,207.45,2024-10-10
ITEM0000427,ORD000143,CUST00037,Storage Box,Home & Garden,3,68.37,205.11,2024-10-10
ITEM0000428,ORD000143,CUST00037,Wall Art,Home & Garden,2,61.35,122.7,2024-10-10
ITEM0000429,ORD000143,CUST00037,Cushion Cover,Home & Garden,2,68.16,136.32,2024-10-10
ITEM0000430,ORD000144,CUST00037,Smartphone Case,Electronics,3,296.42,889.26,2024-04-20
ITEM0000431,ORD000144,CUST00037,Power Bank,Electronics,3,270.85,812.55,2024-04-20
ITEM0000432,ORD000145,CUST00038,Honey,Food & Drink,1,31.62,31.62,2024-04-04
ITEM0000433,ORD000145,CUST00038,Instant Coffee,Food & Drink,1,26.58,26.58,2024-04-04
ITEM0000434,ORD000145,CUST00038,Trail Mix,Food & Drink,2,25.13,50.26,2024-04-04
ITEM0000435,ORD000145,CUST00038,Green Tea,Food & Drink,1,23.16,23.16,2024-04-04
ITEM0000436,ORD000146,CUST00038,Toner,Beauty,3,30.24,90.72,2024-12-16
ITEM0000437,ORD000146,CUST00038,Sheet Mask,Beauty,1,34.65,34.65,2024-12-16
ITEM0000438,ORD000147,CUST00038,Keyboard,Electronics,3,40.52,121.56,2024-02-06
ITEM0000439,ORD000147,CUST00038,Mouse Pad,Electronics,1,37.41,37.41,2024-02-06
ITEM0000440,ORD000147,CUST00038,Smartphone Case,Electronics,3,34.42,103.26,2024-02-06
ITEM0000441,ORD000147,CUST00038,Mouse Pad,Electronics,2,39.73,79.46,2024-02-06
ITEM0000442,ORD000148,CUST00039,Webcam,Electronics,2,26.33,52.66,2024-11-16
ITEM0000443,ORD000148,CUST00039,Wireless Earbuds,Electronics,2,30.85,61.7,2024-11-16
ITEM0000444,ORD000148,CUST00039,Smartphone Case,Electronics,3,37.27,111.81,2024-11-16
ITEM0000445,ORD000148,CUST00039,Smart Watch,Electronics,3,34.57,103.71,2024-11-16
ITEM0000446,ORD000149,CUST00039,Lip Balm,Beauty,1,40.71,40.71,2024-09-11
ITEM0000447,ORD000149,CUST00039,Sunscreen SPF50,Beauty,2,60.04,120.08,2024-09-11
ITEM0000448,ORD000149,CUST00039,Eye Cream,Beauty,1,52.91,52.91,2024-09-11
ITEM0000449,ORD000149,CUST00039,Face Serum,Beauty,1,43.09,43.09,2024-09-11
ITEM0000450,ORD000150,CUST00039,Mouse Pad,Electronics,3,23.98,71.94,2024-04-13
ITEM0000451,ORD000150,CUST00039,Mouse Pad,Electronics,2,20.32,40.64,2024-04-13
ITEM0000452,ORD000150,CUST00039,Keyboard,Electronics,1,20.7,20.7,2024-04-13
ITEM0000453,ORD000150,CUST00039,Smart Watch,Electronics,2,28.87,57.74,2024-04-13
ITEM0000454,ORD000151,CUST00039,Mouse Pad,Electronics,2,261.48,522.96,2024-04-04
ITEM0000455,ORD000152,CUST00039,Moisturizer,Beauty,3,41.69,125.07,2024-05-01
ITEM0000456,ORD000152,CUST00039,Body Lotion,Beauty,1,40.29,40.29,2024-05-01
ITEM0000457,ORD000152,CUST00039,Sunscreen SPF50,Beauty,2,35.74,71.48,2024-05-01
ITEM0000458,ORD000152,CUST00039,Sheet Mask,Beauty,3,41.36,124.08,2024-05-01
ITEM0000459,ORD000152,CUST00039,Lip Balm,Beauty,1,34.57,34.57,2024-05-01
ITEM0000460,ORD000153,CUST00040,Sandals,Apparel,2,16.16,32.32,2024-06-27
ITEM0000461,ORD000153,CUST00040,Batik Shirt,Apparel,2,11.58,23.16,2024-06-27
ITEM0000462,ORD000153,CUST00040,Dress,Apparel,1,12.35,12.35,2024-06-27
ITEM0000463,ORD000154,CUST00041,Running Shoes,Sports,1,120.47,120.47,2024-06-01
ITEM0000464,ORD000154,CUST00041,Protein Shaker,Sports,2,143.91,287.82,2024-06-01
ITEM0000465,ORD000154,CUST00041,Jump Rope,Sports,3,148.89,446.67,2024-06-01
ITEM0000466,ORD000155,CUST00041,Tech Manual,Books,1,85.36,85.36,2024-07-27
ITEM0000467,ORD000155,CUST00041,Business Book,Books,2,84.57,169.14,2024-07-27
ITEM0000468,ORD000156,CUST00041,Honey,Food & Drink,3,110.64,331.92,2024-02-26
ITEM0000469,ORD000156,CUST00041,Honey,Food & Drink,1,95.27,95.27,2024-02-26
ITEM0000470,ORD000156,CUST00041,Instant Coffee,Food & Drink,3,114.62,343.86,2024-02-26
ITEM0000471,ORD000157,CUST00041,Webcam,Electronics,1,183.66,183.66,2024-03-23
ITEM0000472,ORD000157,CUST00041,Webcam,Electronics,3,140.78,422.34,2024-03-23
ITEM0000473,ORD000158,CUST00041,Toner,Beauty,2,117.63,235.26,2024-05-24
ITEM0000474,ORD000158,CUST00041,Toner,Beauty,3,90.9,272.7,2024-05-24
ITEM0000475,ORD000158,CUST00041,Toner,Beauty,1,114.24,114.24,2024-05-24
ITEM0000476,ORD000159,CUST00041,Eye Cream,Beauty,2,149.28,298.56,2024-11-04
ITEM0000477,ORD000159,CUST00041,Toner,Beauty,2,146.04,292.08,2024-11-04
ITEM0000478,ORD000160,CUST00041,Finance Guide,Books,1,44.02,44.02,2024-09-26
ITEM0000479,ORD000160,CUST00041,Travel Guide,Books,3,52.03,156.09,2024-09-26
ITEM0000480,ORD000160,CUST00041,Art Book,Books,3,63.1,189.3,2024-09-26
ITEM0000481,ORD000160,CUST00041,Novel,Books,1,48.35,48.35,2024-09-26
ITEM0000482,ORD000160,CUST00041,Travel Guide,Books,1,64.44,64.44,2024-09-26
ITEM0000483,ORD000161,CUST00041,USB Hub,Electronics,3,108.25,324.75,2024-02-28
ITEM0000484,ORD000161,CUST00041,Keyboard,Electronics,3,124.94,374.82,2024-02-28
ITEM0000485,ORD000161,CUST00041,Power Bank,Electronics,2,107.74,215.48,2024-02-28
ITEM0000486,ORD000161,CUST00041,Wireless Earbuds,Electronics,1,93.93,93.93,2024-02-28
ITEM0000487,ORD000162,CUST00041,Wireless Earbuds,Electronics,3,244.72,734.16,2024-08-09
ITEM0000488,ORD000163,CUST00041,Tech Manual,Books,2,99.7,199.4,2024-07-01
ITEM0000489,ORD000163,CUST00041,Tech Manual,Books,2,108.05,216.1,2024-07-01
ITEM0000490,ORD000164,CUST00041,Smartphone Case,Electronics,2,489.67,979.34,2024-11-17
ITEM0000491,ORD000165,CUST00041,Protein Powder,Food & Drink,3,131.65,394.95,2024-02-05
ITEM0000492,ORD000165,CUST00041,Coconut Oil,Food & Drink,1,117.93,117.93,2024-02-05
ITEM0000493,ORD000165,CUST00041,Instant Coffee,Food & Drink,3,144.29,432.87,2024-02-05
ITEM0000494,ORD000166,CUST00042,Smart Watch,Electronics,1,35.4,35.4,2024-03-10
ITEM0000495,ORD000166,CUST00042,USB Hub,Electronics,3,32.94,98.82,2024-03-10
ITEM0000496,ORD000166,CUST00042,Keyboard,Electronics,1,41.62,41.62,2024-03-10
ITEM0000497,ORD000167,CUST00043,Self Help Book,Books,2,165.23,330.46,2024-11-29
ITEM0000498,ORD000167,CUST00043,Novel,Books,1,200.25,200.25,2024-11-29
ITEM0000499,ORD000168,CUST00043,Sheet Mask,Beauty,1,105.14,105.14,2024-08-12
ITEM0000500,ORD000168,CUST00043,Sheet Mask,Beauty,1,98.42,98.42,2024-08-12
ITEM0000501,ORD000168,CUST00043,Toner,Beauty,1,98.8,98.8,2024-08-12
ITEM0000502,ORD000169,CUST00043,Cushion Cover,Home & Garden,1,86.37,86.37,2024-08-17
ITEM0000503,ORD000169,CUST00043,Aromatherapy Diffuser,Home & Garden,3,95.72,287.16,2024-08-17
ITEM0000504,ORD000170,CUST00043,Smart Watch,Electronics,1,47.03,47.03,2024-07-24
ITEM0000505,ORD000170,CUST00043,Mouse Pad,Electronics,2,56.02,112.04,2024-07-24
ITEM0000506,ORD000171,CUST00043,Keyboard,Electronics,1,86.75,86.75,2024-12-09
ITEM0000507,ORD000171,CUST00043,Webcam,Electronics,1,98.79,98.79,2024-12-09
ITEM0000508,ORD000171,CUST00043,Wireless Earbuds,Electronics,2,80.04,160.08,2024-12-09
ITEM0000509,ORD000172,CUST00043,USB Hub,Electronics,3,130.77,392.31,2024-04-17
ITEM0000510,ORD000172,CUST00043,Wireless Earbuds,Electronics,2,109.95,219.9,2024-04-17
ITEM0000511,ORD000173,CUST00044,Lip Balm,Beauty,3,176.31,528.93,2024-10-24
ITEM0000512,ORD000174,CUST00044,Knee Pad,Sports,2,30.8,61.6,2024-01-27
ITEM0000513,ORD000174,CUST00044,Resistance Band,Sports,3,32.13,96.39,2024-01-27
ITEM0000514,ORD000174,CUST00044,Knee Pad,Sports,2,30.58,61.16,2024-01-27
ITEM0000515,ORD000174,CUST00044,Protein Shaker,Sports,2,32.7,65.4,2024-01-27
ITEM0000516,ORD000175,CUST00044,Smart Watch,Electronics,2,102.92,205.84,2024-11-03
ITEM0000517,ORD000175,CUST00044,Mouse Pad,Electronics,3,111.99,335.97,2024-11-03
ITEM0000518,ORD000175,CUST00044,Mouse Pad,Electronics,1,108.72,108.72,2024-11-03
ITEM0000519,ORD000176,CUST00044,Sheet Mask,Beauty,3,191.02,573.06,2024-02-02
ITEM0000520,ORD000177,CUST00044,Desk Lamp,Home & Garden,2,128.08,256.16,2024-05-24
ITEM0000521,ORD000177,CUST00044,Plant Pot,Home & Garden,2,146.55,293.1,2024-05-24
ITEM0000522,ORD000178,CUST00046,Batik Shirt,Apparel,1,60.08,60.08,2024-12-18
ITEM0000523,ORD000178,CUST00046,Batik Shirt,Apparel,2,56.09,112.18,2024-12-18
ITEM0000524,ORD000178,CUST00046,Jeans,Apparel,3,71.79,215.37,2024-12-18
ITEM0000525,ORD000178,CUST00046,Sandals,Apparel,2,51.5,103.0,2024-12-18
ITEM0000526,ORD000178,CUST00046,Cap,Apparel,3,57.65,172.95,2024-12-18
ITEM0000527,ORD000179,CUST00046,Running Shoes,Sports,2,304.43,608.86,2024-02-26
ITEM0000528,ORD000179,CUST00046,Water Bottle,Sports,1,283.29,283.29,2024-02-26
ITEM0000529,ORD000180,CUST00046,USB Hub,Electronics,2,167.72,335.44,2024-05-28
ITEM0000530,ORD000180,CUST00046,Keyboard,Electronics,3,179.84,539.52,2024-05-28
ITEM0000531,ORD000181,CUST00046,Art Book,Books,1,56.32,56.32,2024-04-09
ITEM0000532,ORD000181,CUST00046,Self Help Book,Books,2,46.23,92.46,2024-04-09
ITEM0000533,ORD000181,CUST00046,Travel Guide,Books,2,47.35,94.7,2024-04-09
ITEM0000534,ORD000181,CUST00046,Finance Guide,Books,3,49.19,147.57,2024-04-09
ITEM0000535,ORD000181,CUST00046,Self Help Book,Books,1,42.98,42.98,2024-04-09
ITEM0000536,ORD000182,CUST00046,Finance Guide,Books,1,32.32,32.32,2024-07-10
ITEM0000537,ORD000182,CUST00046,Travel Guide,Books,1,34.49,34.49,2024-07-10
ITEM0000538,ORD000182,CUST00046,Business Book,Books,2,27.93,55.86,2024-07-10
ITEM0000539,ORD000182,CUST00046,Cook Book,Books,2,30.03,60.06,2024-07-10
ITEM0000540,ORD000182,CUST00046,Finance Guide,Books,1,36.47,36.47,2024-07-10
ITEM0000541,ORD000183,CUST00046,Aromatherapy Diffuser,Home & Garden,2,138.94,277.88,2024-08-19
ITEM0000542,ORD000183,CUST00046,Candle Set,Home & Garden,2,112.6,225.2,2024-08-19
ITEM0000543,ORD000184,CUST00047,Keyboard,Electronics,1,82.56,82.56,2024-10-20
ITEM0000544,ORD000184,CUST00047,Webcam,Electronics,1,72.59,72.59,2024-10-20
ITEM0000545,ORD000184,CUST00047,Keyboard,Electronics,2,98.02,196.04,2024-10-20
ITEM0000546,ORD000184,CUST00047,Mouse Pad,Electronics,1,86.59,86.59,2024-10-20
ITEM0000547,ORD000184,CUST00047,Power Bank,Electronics,3,96.7,290.1,2024-10-20
ITEM0000548,ORD000185,CUST00047,Toner,Beauty,2,94.48,188.96,2024-11-14
ITEM0000549,ORD000185,CUST00047,Sheet Mask,Beauty,3,114.43,343.29,2024-11-14
ITEM0000550,ORD000186,CUST00047,Smart Watch,Electronics,3,245.48,736.44,2024-02-24
ITEM0000551,ORD000187,CUST00047,Gym Bag,Sports,1,245.57,245.57,2024-11-24
ITEM0000552,ORD000188,CUST00047,Protein Shaker,Sports,3,95.01,285.03,2024-02-27
ITEM0000553,ORD000188,CUST00047,Resistance Band,Sports,2,109.99,219.98,2024-02-27
ITEM0000554,ORD000188,CUST00047,Gym Bag,Sports,3,80.19,240.57,2024-02-27
ITEM0000555,ORD000188,CUST00047,Yoga Mat,Sports,2,97.17,194.34,2024-02-27
ITEM0000556,ORD000189,CUST00047,Rug,Home & Garden,1,611.63,611.63,2024-03-09
ITEM0000557,ORD000190,CUST00047,Candle Set,Home & Garden,2,113.7,227.4,2024-05-05
ITEM0000558,ORD000190,CUST00047,Plant Pot,Home & Garden,3,89.19,267.57,2024-05-05
ITEM0000559,ORD000190,CUST00047,Cushion Cover,Home & Garden,3,94.0,282.0,2024-05-05
ITEM0000560,ORD000190,CUST00047,Cushion Cover,Home & Garden,1,88.63,88.63,2024-05-05
ITEM0000561,ORD000191,CUST00047,Wireless Earbuds,Electronics,2,114.82,229.64,2024-08-11
ITEM0000562,ORD000191,CUST00047,USB Hub,Electronics,2,92.33,184.66,2024-08-11
ITEM0000563,ORD000192,CUST00047,Face Serum,Beauty,3,112.7,338.1,2024-02-27
ITEM0000564,ORD000192,CUST00047,Eye Cream,Beauty,1,100.45,100.45,2024-02-27
ITEM0000565,ORD000192,CUST00047,Body Lotion,Beauty,1,114.85,114.85,2024-02-27
ITEM0000566,ORD000192,CUST00047,Toner,Beauty,3,106.07,318.21,2024-02-27
ITEM0000567,ORD000192,CUST00047,Face Serum,Beauty,3,109.38,328.14,2024-02-27
ITEM0000568,ORD000193,CUST00047,Yoga Mat,Sports,2,369.31,738.62,2024-04-11
ITEM0000569,ORD000194,CUST00047,Protein Shaker,Sports,3,226.8,680.4,2024-12-27
