session_id,customer_id,session_date,acquisition_source,device,city,pages_viewed,session_duration_sec,converted,bounced,segment
SESS0000294,CUST01909,2024-06-15,Social Media,Mobile,Palembang,8,1402,0,0,New
SESS0000295,CUST00192,2024-03-20,Email,Desktop,Bandung,6,200,0,0,New
SESS0000296,CUST00480,2024-06-07,Paid Search,Desktop,Jakarta,3,591,0,0,New
SESS0000297,CUST01785,2024-03-02,Organic,Desktop,Jakarta,7,1372,0,0,At Risk
SESS0000298,CUST01897,2024-02-23,Social Media,Mobile,Yogyakarta,11,961,0,0,Champions
SESS0000299,CUST00667,2024-03-08,Email,Tablet,Jakarta,17,255,0,0,At Risk
SESS0000300,CUST00620,2024-09-01,Social Media,Tablet,Jakarta,15,1765,0,0,At Risk
SESS0000301,CUST00229,2024-09-08,Organic,Mobile,Jakarta,14,830,0,0,Lost
SESS0000302,CUST00409,2024-12-22,Organic,Mobile,Jakarta,14,245,0,0,At Risk
SESS0000303,CUST01723,2024-01-01,Social Media,Tablet,Surabaya,13,1717,0,0,New
SESS0000304,CUST01240,2024-08-01,Email,Mobile,Jakarta,16,536,1,0,Loyal
SESS0000305,CUST01185,2024-11-25,Email,Desktop,Bandung,1,1585,0,0,Champions
SESS0000306,CUST00773,2024-04-14,Organic,Tablet,Yogyakarta,11,1248,0,0,Champions
SESS0000307,CUST01177,2024-12-23,Paid Search,Mobile,Jakarta,9,951,0,0,New
SESS0000308,CUST00432,2024-12-13,Email,Desktop,Surabaya,14,455,0,0,Champions
SESS0000309,CUST00195,2024-10-12,Social Media,Mobile,Bandung,13,538,0,0,Champions
SESS0000310,CUST00053,2024-10-12,Organic,Desktop,Bandung,2,810,1,0,Lost
SESS0000311,CUST00913,2024-08-02,Organic,Desktop,Jakarta,16,1534,0,0,Champions
SESS0000312,CUST00298,2024-03-15,Paid Search,Mobile,Bandung,1,987,0,0,At Risk
SESS0000313,CUST01622,2024-09-09,Social Media,Mobile,Semarang,13,1752,0,0,At Risk
SESS0000314,CUST01146,2024-12-20,Social Media,Mobile,Depok,9,685,1,0,Champions
SESS0000315,CUST01325,2024-01-05,Paid Search,Mobile,Surabaya,10,556,0,0,Lost
SESS0000316,CUST01151,2024-07-01,Paid Search,Desktop,Depok,16,294,0,0,At Risk
SESS0000317,CUST01285,2024-01-16,Social Media,Desktop,Jakarta,14,1168,1,0,Champions
SESS0000318,CUST01853,2024-05-27,Paid Search,Mobile,Jakarta,18,789,0,0,Lost
SESS0000319,CUST00415,2024-09-18,Paid Search,Mobile,Bandung,18,393,0,0,At Risk
SESS0000320,CUST00027,2024-10-30,Email,Desktop,Palembang,12,193,0,0,Lost
SESS0000321,CUST00258,2024-01-12,Paid Search,Mobile,Depok,3,1541,0,0,Loyal
SESS0000322,CUST01749,2024-03-31,Organic,Mobile,Jakarta,10,1407,0,0,New
SESS0000323,CUST01283,2024-06-08,Organic,Mobile,Makassar,6,1139,0,0,New
SESS0000324,CUST00379,2024-06-15,Email,Desktop,Jakarta,13,557,0,0,Lost
SESS0000325,CUST00204,2024-05-15,Paid Search,Tablet,Yogyakarta,8,872,0,0,Lost
SESS0000326,CUST00197,2024-11-01,Email,Desktop,Medan,6,474,0,0,Champions
SESS0000327,CUST00569,2024-01-04,Social Media,Mobile,Jakarta,4,586,0,0,Lost
SESS0000328,CUST00858,2024-06-06,Paid Search,Desktop,Jakarta,4,1039,0,0,Loyal
SESS0000329,CUST01006,2024-04-02,Paid Search,Mobile,Jakarta,9,504,0,0,New
SESS0000330,CUST01382,2024-01-19,Email,Mobile,Surabaya,6,812,0,0,New
SESS0000331,CUST01051,2024-11-22,Social Media,Tablet,Bandung,11,1526,0,0,Loyal
SESS0000332,CUST00267,2024-06-28,Social Media,Mobile,Jakarta,15,114,0,0,Lost
SESS0000333,CUST01653,2024-11-12,Organic,Mobile,Medan,10,683,0,0,Loyal
SESS0000334,CUST01876,2024-05-05,Direct,Mobile,Jakarta,7,1191,0,0,At Risk
SESS0000335,CUST00520,2024-07-08,Organic,Mobile,Bandung,1,1273,0,0,Lost
SESS0000336,CUST00308,2024-03-24,Direct,Mobile,Bandung,9,1652,1,0,Loyal
SESS0000337,CUST01740,2024-08-24,Paid Search,Mobile,Yogyakarta,2,670,1,0,Champions
SESS0000338,CUST01840,2024-11-18,Organic,Mobile,Surabaya,3,1757,0,0,Loyal
SESS0000339,CUST01938,2024-06-14,Email,Mobile,Jakarta,9,1411,1,0,Loyal
SESS0000340,CUST01012,2024-07-08,Referral,Mobile,Depok,3,1584,0,0,New
SESS0000341,CUST01579,2024-09-29,Paid Search,Mobile,Surabaya,14,742,0,0,New
SESS0000342,CUST00282,2024-10-13,Referral,Mobile,Bali,11,1694,0,0,Lost
SESS0000343,CUST00965,2024-09-25,Paid Search,Desktop,Jakarta,6,1143,0,0,At Risk
SESS0000344,CUST01444,2024-07-27,Paid Search,Mobile,Jakarta,6,1085,0,0,New
SESS0000345,CUST00864,2024-01-13,Email,Mobile,Surabaya,14,1674,0,0,Loyal
SESS0000346,CUST01089,2024-06-26,Paid Search,Desktop,Bandung,1,864,0,0,New
SESS0000347,CUST01984,2024-03-23,Social Media,Mobile,Surabaya,2,777,0,0,New
SESS0000348,CUST00229,2024-08-17,Organic,Mobile,Jakarta,3,1270,0,0,Lost
SESS0000349,CUST00315,2024-09-27,Social Media,Desktop,Jakarta,6,631,0,0,New
SESS0000350,CUST00537,2024-08-27,Email,Mobile,Bali,10,690,1,0,Loyal
SESS0000351,CUST00306,2024-07-01,Organic,Desktop,Surabaya,14,61,0,0,Loyal
SESS0000352,CUST01730,2024-04-05,Paid Search,Mobile,Jakarta,9,1008,0,0,Champions
SESS0000353,CUST00999,2024-08-08,Social Media,Desktop,Bali,16,1319,0,0,Champions
SESS0000354,CUST00040,2024-12-26,Social Media,Mobile,Jakarta,2,412,0,0,At Risk
SESS0000355,CUST01281,2024-11-19,Social Media,Mobile,Medan,6,1640,0,0,New
SESS0000356,CUST01791,2024-09-25,Organic,Mobile,Makassar,4,451,0,0,Champions
SESS0000357,CUST00340,2024-01-21,Organic,Mobile,Surabaya,8,1015,0,0,At Risk
SESS0000358,CUST01611,2024-08-07,Paid Search,Tablet,Surabaya,7,1533,0,0,New
SESS0000359,CUST01247,2024-07-22,Paid Search,Desktop,Bandung,12,320,0,0,New
SESS0000360,CUST00544,2024-04-18,Organic,Tablet,Surabaya,8,357,0,0,Lost
SESS0000361,CUST00666,2024-06-23,Referral,Mobile,Jakarta,10,994,0,0,At Risk
SESS0000362,CUST01327,2024-05-23,Paid Search,Desktop,Makassar,3,824,0,0,At Risk
SESS0000363,CUST00837,2024-12-16,Organic,Mobile,Medan,1,531,1,0,New
SESS0000364,CUST01099,2024-09-24,Organic,Mobile,Yogyakarta,12,517,1,0,Lost
SESS0000365,CUST01317,2024-12-22,Referral,Mobile,Jakarta,18,378,0,0,New
SESS0000366,CUST01348,2024-07-14,Email,Mobile,Surabaya,6,1569,0,0,Lost
SESS0000367,CUST01175,2024-10-29,Email,Mobile,Medan,16,615,1,0,Champions
SESS0000368,CUST00851,2024-03-27,Direct,Desktop,Jakarta,10,338,0,0,Loyal
SESS0000369,CUST01139,2024-02-17,Organic,Mobile,Jakarta,16,679,0,0,Champions
SESS0000370,CUST01383,2024-08-28,Social Media,Desktop,Jakarta,12,209,1,0,Lost
SESS0000371,CUST01956,2024-05-25,Referral,Mobile,Semarang,14,399,0,0,Loyal
SESS0000372,CUST00480,2024-01-17,Organic,Mobile,Jakarta,3,662,0,0,New
SESS0000373,CUST01803,2024-05-27,Email,Mobile,Surabaya,8,182,0,0,Champions
SESS0000374,CUST00443,2024-05-04,Paid Search,Desktop,Yogyakarta,9,579,0,0,Lost
SESS0000375,CUST00984,2024-12-13,Email,Mobile,Surabaya,16,1682,0,0,Loyal
SESS0000376,CUST01474,2024-03-15,Organic,Tablet,Semarang,18,1135,1,0,At Risk
SESS0000377,CUST01662,2024-02-19,Direct,Mobile,Jakarta,2,532,0,0,New
SESS0000378,CUST01658,2024-08-14,Direct,Mobile,Surabaya,10,331,0,0,New
SESS0000379,CUST01295,2024-11-28,Social Media,Mobile,Jakarta,15,56,0,0,Lost
SESS0000380,CUST01037,2024-07-06,Social Media,Tablet,Jakarta,10,54,0,0,New
SESS0000381,CUST01508,2024-09-20,Organic,Desktop,Bandung,9,1304,1,0,At Risk
SESS0000382,CUST01834,2024-12-12,Direct,Desktop,Jakarta,4,1308,0,0,Loyal
SESS0000383,CUST00709,2024-09-10,Direct,Mobile,Jakarta,13,1776,0,0,Loyal
SESS0000384,CUST00825,2024-05-30,Paid Search,Mobile,Yogyakarta,4,1403,0,0,Lost
SESS0000385,CUST00488,2024-01-21,Organic,Tablet,Bali,18,710,0,0,At Risk
SESS0000386,CUST01820,2024-12-12,Organic,Desktop,Jakarta,11,605,0,0,New
SESS0000387,CUST01016,2024-09-29,Referral,Tablet,Yogyakarta,5,494,0,0,New
SESS0000388,CUST01458,2024-06-22,Organic,Mobile,Bandung,16,1271,0,0,At Risk
SESS0000389,CUST00998,2024-05-03,Referral,Mobile,Surabaya,16,419,0,0,Loyal
SESS0000390,CUST01257,2024-04-22,Email,Desktop,Surabaya,11,1539,0,0,New
SESS0000391,CUST01419,2024-05-14,Social Media,Mobile,Surabaya,13,126,0,0,At Risk
SESS0000392,CUST00267,2024-05-05,Organic,Mobile,Jakarta,2,611,0,0,Lost
SESS0000393,CUST00119,2024-12-20,Paid Search,Desktop,Bandung,14,1220,0,0,New
SESS0000394,CUST01601,2024-01-09,Organic,Desktop,Medan,6,715,0,0,Lost
SESS0000395,CUST01729,2024-06-11,Organic,Mobile,Jakarta,6,975,1,0,New
SESS0000396,CUST00037,2024-07-05,Social Media,Desktop,Medan,18,1624,0,0,Champions
SESS0000397,CUST00151,2024-06-08,Paid Search,Desktop,Medan,16,619,1,0,Loyal
SESS0000398,CUST01507,2024-08-03,Direct,Desktop,Bandung,4,106,1,0,Champions
SESS0000399,CUST00231,2024-06-19,Referral,Mobile,Jakarta,1,1431,0,0,New
SESS0000400,CUST01708,2024-04-24,Organic,Mobile,Medan,7,827,0,0,At Risk
SESS0000401,CUST01685,2024-10-04,Paid Search,Mobile,Jakarta,9,383,0,0,Lost
SESS0000402,CUST01383,2024-10-11,Paid Search,Tablet,Jakarta,4,1420,1,0,Lost
SESS0000403,CUST01845,2024-05-14,Social Media,Tablet,Medan,6,813,1,0,Loyal
SESS0000404,CUST00890,2024-09-05,Organic,Mobile,Medan,16,864,0,0,Lost
SESS0000405,CUST01647,2024-09-02,Direct,Mobile,Bandung,2,1167,1,0,Loyal
SESS0000406,CUST01532,2024-05-25,Paid Search,Mobile,Medan,6,885,0,0,At Risk
SESS0000407,CUST01678,2024-11-17,Organic,Desktop,Medan,18,1332,0,0,Loyal
SESS0000408,CUST01710,2024-07-26,Social Media,Mobile,Semarang,6,937,0,0,New
SESS0000409,CUST00590,2024-03-17,Email,Desktop,Jakarta,12,612,0,0,Loyal
SESS0000410,CUST00832,2024-04-13,Organic,Mobile,Semarang,1,1532,0,0,Lost
SESS0000411,CUST01855,2024-03-02,Organic,Mobile,Bandung,4,1439,0,0,Lost
SESS0000412,CUST01094,2024-02-01,Paid Search,Desktop,Jakarta,4,81,0,0,New
SESS0000413,CUST01666,2024-04-05,Organic,Mobile,Bandung,11,1609,0,0,Champions
SESS0000414,CUST01550,2024-07-13,Paid Search,Mobile,Semarang,10,1461,0,0,Lost
SESS0000415,CUST01260,2024-06-24,Organic,Desktop,Surabaya,12,1292,0,0,Loyal
SESS0000416,CUST00464,2024-01-11,Email,Mobile,Bali,10,503,0,0,New
SESS0000417,CUST00667,2024-01-05,Email,Mobile,Jakarta,1,217,0,0,At Risk
SESS0000418,CUST00077,2024-05-05,Paid Search,Mobile,Bali,10,791,1,0,At Risk
SESS0000419,CUST00067,2024-04-19,Paid Search,Mobile,Medan,3,1579,0,0,At Risk
SESS0000420,CUST01868,2024-04-03,Social Media,Tablet,Bali,10,905,0,0,New
SESS0000421,CUST01592,2024-01-04,Paid Search,Mobile,Bandung,9,1369,0,0,At Risk
SESS0000422,CUST00084,2024-08-18,Social Media,Mobile,Jakarta,2,1776,0,0,Lost
SESS0000423,CUST01215,2024-07-19,Direct,Desktop,Bandung,5,1526,0,0,Lost
SESS0000424,CUST00986,2024-10-31,Social Media,Mobile,Surabaya,7,1614,0,0,Lost
SESS0000425,CUST01004,2024-03-08,Social Media,Mobile,Bali,6,163,0,0,New
SESS0000426,CUST01583,2024-06-29,Organic,Desktop,Medan,1,606,0,0,Lost
SESS0000427,CUST01079,2024-10-09,Social Media,Mobile,Jakarta,5,132,0,0,Lost
SESS0000428,CUST00909,2024-05-23,Paid Search,Mobile,Bandung,4,1278,1,0,At Risk
SESS0000429,CUST00180,2024-06-27,Organic,Desktop,Yogyakarta,8,902,0,0,At Risk
SESS0000430,CUST01880,2024-06-18,Paid Search,Mobile,Surabaya,4,381,1,0,Champions
SESS0000431,CUST01617,2024-09-01,Paid Search,Desktop,Bali,14,741,0,0,New
SESS0000432,CUST01371,2024-08-31,Paid Search,Mobile,Jakarta,17,240,0,0,At Risk
SESS0000433,CUST01354,2024-06-26,Organic,Mobile,Bandung,15,735,0,0,Champions
SESS0000434,CUST00894,2024-12-08,Paid Search,Desktop,Surabaya,2,1131,0,0,At Risk
SESS0000435,CUST00963,2024-06-01,Paid Search,Mobile,Surabaya,16,906,1,0,Champions
SESS0000436,CUST01387,2024-09-08,Organic,Tablet,Jakarta,16,1086,0,0,New
SESS0000437,CUST01513,2024-10-19,Organic,Desktop,Bali,13,472,0,0,New
SESS0000438,CUST01756,2024-06-04,Direct,Mobile,Makassar,8,1099,0,0,Champions
SESS0000439,CUST01108,2024-04-03,Organic,Desktop,Jakarta,12,1076,1,0,Champions
SESS0000440,CUST00214,2024-06-26,Direct,Desktop,Jakarta,18,196,0,0,Loyal
SESS0000441,CUST01352,2024-12-30,Social Media,Desktop,Bandung,6,1698,0,0,Champions
SESS0000442,CUST00554,2024-11-17,Organic,Desktop,Surabaya,18,726,0,0,New
SESS0000443,CUST01950,2024-07-20,Paid Search,Mobile,Semarang,5,198,1,0,Loyal
SESS0000444,CUST01115,2024-10-31,Email,Mobile,Surabaya,18,1715,0,0,At Risk
SESS0000445,CUST01806,2024-12-01,Organic,Mobile,Depok,13,731,0,0,New
SESS0000446,CUST01274,2024-12-30,Organic,Mobile,Surabaya,5,1742,0,0,New
SESS0000447,CUST01742,2024-02-23,Email,Mobile,Jakarta,5,256,0,0,Lost
SESS0000448,CUST01199,2024-06-22,Email,Mobile,Surabaya,17,1144,0,0,Lost
SESS0000449,CUST01140,2024-05-06,Social Media,Mobile,Surabaya,8,1558,1,0,Loyal
SESS0000450,CUST00290,2024-11-23,Referral,Mobile,Jakarta,3,1692,1,0,Loyal
SESS0000451,CUST00008,2024-02-13,Paid Search,Desktop,Bandung,8,393,0,0,Loyal
SESS0000452,CUST01350,2024-06-05,Paid Search,Desktop,Bandung,13,459,0,0,New
SESS0000453,CUST00842,2024-04-26,Direct,Desktop,Jakarta,8,37,0,0,Lost
SESS0000454,CUST01962,2024-03-19,Social Media,Tablet,Surabaya,3,1398,0,0,Loyal
SESS0000455,CUST00969,2024-07-24,Organic,Desktop,Jakarta,13,541,1,0,Loyal
SESS0000456,CUST01663,2024-07-30,Paid Search,Desktop,Bali,5,1126,0,0,Loyal
SESS0000457,CUST00948,2024-04-14,Social Media,Desktop,Jakarta,5,976,0,0,Loyal
SESS0000458,CUST01392,2024-12-24,Social Media,Mobile,Bali,2,1619,0,0,New
SESS0000459,CUST01191,2024-12-07,Direct,Desktop,Surabaya,10,1264,0,0,Loyal
SESS0000460,CUST01408,2024-10-10,Paid Search,Mobile,Medan,18,1760,0,0,Loyal
SESS0000461,CUST00945,2024-02-04,Social Media,Mobile,Surabaya,6,897,0,0,Lost
SESS0000462,CUST00924,2024-09-07,Organic,Mobile,Jakarta,12,1332,0,0,Loyal
SESS0000463,CUST01673,2024-04-16,Referral,Desktop,Surabaya,17,1620,0,0,New
SESS0000464,CUST01152,2024-11-05,Organic,Mobile,Bali,13,1391,0,0,Lost
SESS0000465,CUST00304,2024-05-02,Organic,Mobile,Surabaya,15,1620,0,0,At Risk
SESS0000466,CUST01735,2024-01-21,Organic,Mobile,Bali,15,1605,0,0,New
SESS0000467,CUST01852,2024-08-26,Organic,Mobile,Surabaya,14,1010,1,0,Lost
SESS0000468,CUST00178,2024-01-29,Email,Mobile,Jakarta,8,1260,0,0,New
SESS0000469,CUST01884,2024-01-11,Email,Mobile,Jakarta,11,1680,1,0,Champions
SESS0000470,CUST01587,2024-09-10,Organic,Mobile,Surabaya,17,1757,1,0,Champions
SESS0000471,CUST01670,2024-02-29,Referral,Mobile,Depok,8,509,0,0,Lost
SESS0000472,CUST01844,2024-04-12,Organic,Tablet,Jakarta,8,148,0,0,New
SESS0000473,CUST01316,2024-12-09,Referral,Mobile,Bali,8,433,0,0,New
SESS0000474,CUST00583,2024-09-16,Organic,Mobile,Bandung,1,1538,0,0,New
SESS0000475,CUST00970,2024-05-16,Email,Mobile,Semarang,3,1287,0,0,Lost
SESS0000476,CUST00323,2024-03-02,Social Media,Mobile,Medan,12,252,1,0,New
SESS0000477,CUST01114,2024-10-12,Paid Search,Desktop,Semarang,14,1161,0,0,At Risk
SESS0000478,CUST01441,2024-01-04,Social Media,Mobile,Medan,4,696,0,0,Loyal
SESS0000479,CUST00025,2024-02-23,Referral,Mobile,Medan,9,378,0,0,Champions
SESS0000480,CUST00778,2024-10-15,Email,Desktop,Bali,12,737,0,0,At Risk
SESS0000481,CUST01663,2024-07-31,Email,Desktop,Bali,9,1689,0,0,Loyal
SESS0000482,CUST01377,2024-10-23,Social Media,Mobile,Medan,15,1188,0,0,Lost
SESS0000483,CUST00364,2024-11-14,Paid Search,Mobile,Jakarta,15,654,0,0,Champions
SESS0000484,CUST01057,2024-06-19,Social Media,Desktop,Bali,15,193,0,0,At Risk
SESS0000485,CUST00906,2024-08-20,Organic,Mobile,Semarang,13,830,0,0,At Risk
SESS0000486,CUST00842,2024-05-02,Organic,Desktop,Jakarta,17,1026,0,0,Lost
SESS0000487,CUST00553,2024-09-19,Organic,Tablet,Semarang,12,398,0,0,At Risk
SESS0000488,CUST00516,2024-01-16,Email,Mobile,Bandung,16,1163,0,0,At Risk
SESS0000489,CUST00636,2024-04-19,Social Media,Mobile,Jakarta,6,1012,0,0,New
SESS0000490,CUST01038,2024-08-26,Paid Search,Mobile,Semarang,2,1428,0,0,At Risk
SESS0000491,CUST00294,2024-06-03,Email,Desktop,Palembang,11,1157,0,0,New
SESS0000492,CUST01760,2024-12-15,Organic,Mobile,Jakarta,5,773,0,0,At Risk
SESS0000493,CUST01825,2024-07-08,Organic,Mobile,Makassar,17,877,1,0,New
SESS0000494,CUST01926,2024-08-08,Organic,Mobile,Surabaya,8,982,0,0,New
SESS0000495,CUST01452,2024-09-04,Email,Mobile,Bandung,3,1103,0,0,Loyal
SESS0000496,CUST01726,2024-05-17,Organic,Desktop,Jakarta,8,206,0,0,At Risk
SESS0000497,CUST00295,2024-11-07,Email,Mobile,Bandung,17,183,0,0,Lost
SESS0000498,CUST00649,2024-03-14,Organic,Mobile,Surabaya,10,937,0,0,New
SESS0000499,CUST01401,2024-04-11,Paid Search,Desktop,Jakarta,15,191,0,0,New
SESS0000500,CUST00723,2024-11-30,Organic,Mobile,Surabaya,6,1533,0,0,Loyal
SESS0000501,CUST01266,2024-06-25,Organic,Mobile,Semarang,13,1053,0,0,Champions
SESS0000502,CUST00407,2024-12-13,Organic,Mobile,Jakarta,7,828,0,0,Lost
SESS0000503,CUST01550,2024-11-30,Referral,Mobile,Semarang,7,843,0,0,Lost
SESS0000504,CUST01383,2024-02-02,Direct,Mobile,Jakarta,9,1084,0,0,Lost
SESS0000505,CUST00855,2024-10-11,Email,Desktop,Depok,14,595,0,0,At Risk
SESS0000506,CUST00619,2024-12-17,Organic,Mobile,Jakarta,7,875,1,0,Loyal
SESS0000507,CUST00697,2024-05-07,Paid Search,Mobile,Bali,14,1291,0,0,New
SESS0000508,CUST01203,2024-09-29,Organic,Mobile,Jakarta,8,1770,0,0,New
SESS0000509,CUST01732,2024-07-04,Email,Desktop,Surabaya,9,545,1,0,Champions
SESS0000510,CUST00312,2024-03-02,Social Media,Tablet,Medan,3,1120,1,0,Loyal
SESS0000511,CUST00556,2024-04-20,Social Media,Desktop,Bali,18,1617,0,0,At Risk
SESS0000512,CUST00224,2024-01-22,Social Media,Mobile,Jakarta,3,1396,0,0,Loyal
SESS0000513,CUST00264,2024-02-21,Social Media,Tablet,Jakarta,17,1294,0,0,New
SESS0000514,CUST01585,2024-01-31,Social Media,Mobile,Bali,1,451,1,0,Loyal
SESS0000515,CUST01920,2024-06-11,Social Media,Desktop,Yogyakarta,7,1519,0,0,Champions
SESS0000516,CUST01847,2024-07-29,Organic,Mobile,Semarang,11,1384,1,0,Loyal
SESS0000517,CUST01683,2024-02-20,Social Media,Mobile,Jakarta,5,664,1,0,Lost
SESS0000518,CUST01283,2024-09-13,Direct,Mobile,Makassar,17,1187,0,0,New
SESS0000519,CUST01068,2024-05-06,Social Media,Mobile,Bandung,4,537,0,0,At Risk
SESS0000520,CUST00891,2024-11-13,Paid Search,Tablet,Yogyakarta,1,1092,0,0,New
SESS0000521,CUST00436,2024-05-18,Referral,Desktop,Bandung,17,1667,0,0,At Risk
SESS0000522,CUST00906,2024-02-14,Email,Mobile,Semarang,18,1563,0,0,At Risk
SESS0000523,CUST00220,2024-10-12,Organic,Mobile,Bali,17,1152,0,0,Lost
SESS0000524,CUST00839,2024-01-19,Direct,Mobile,Semarang,6,1459,0,0,At Risk
SESS0000525,CUST00020,2024-04-17,Email,Mobile,Medan,14,155,0,0,Lost
SESS0000526,CUST00432,2024-03-12,Organic,Desktop,Surabaya,18,906,0,0,Champions
SESS0000527,CUST00840,2024-08-02,Direct,Mobile,Yogyakarta,11,1262,0,0,Loyal
SESS0000528,CUST01878,2024-10-04,Email,Mobile,Bali,11,547,0,0,Champions
SESS0000529,CUST00282,2024-03-10,Email,Mobile,Bali,10,1667,0,0,Lost
SESS0000530,CUST00817,2024-03-14,Paid Search,Mobile,Bali,6,1327,1,0,At Risk
SESS0000531,CUST00805,2024-12-16,Email,Desktop,Surabaya,4,817,0,0,Lost
SESS0000532,CUST01655,2024-09-12,Social Media,Mobile,Jakarta,11,1097,0,0,New
SESS0000533,CUST01599,2024-12-01,Organic,Mobile,Bali,7,1697,0,0,Champions
SESS0000534,CUST00492,2024-12-23,Social Media,Mobile,Bali,5,1568,0,0,At Risk
SESS0000535,CUST00284,2024-08-18,Direct,Mobile,Bandung,17,1622,0,0,New
SESS0000536,CUST01341,2024-11-17,Direct,Desktop,Medan,7,1118,0,0,At Risk
SESS0000537,CUST00640,2024-09-13,Referral,Mobile,Semarang,2,1021,0,0,Champions
SESS0000538,CUST01801,2024-08-03,Direct,Desktop,Bali,9,1547,0,0,Loyal
SESS0000539,CUST00191,2024-10-26,Organic,Mobile,Surabaya,17,882,0,0,Lost
SESS0000540,CUST00773,2024-10-09,Direct,Mobile,Yogyakarta,9,544,0,0,Champions
SESS0000541,CUST01683,2024-03-09,Social Media,Desktop,Jakarta,5,150,0,0,Lost
SESS0000542,CUST01934,2024-08-15,Organic,Mobile,Surabaya,15,1450,0,0,Lost
SESS0000543,CUST00891,2024-05-26,Organic,Mobile,Yogyakarta,1,1067,0,0,New
SESS0000544,CUST01113,2024-02-13,Organic,Mobile,Surabaya,12,1013,0,0,At Risk
SESS0000545,CUST01291,2024-10-17,Paid Search,Desktop,Jakarta,12,579,1,0,Champions
SESS0000546,CUST01290,2024-06-01,Social Media,Desktop,Semarang,2,1473,0,0,Loyal
SESS0000547,CUST00040,2024-11-27,Organic,Desktop,Jakarta,8,873,0,0,At Risk
SESS0000548,CUST00678,2024-05-05,Email,Desktop,Jakarta,12,356,0,0,New
SESS0000549,CUST00669,2024-04-16,Email,Desktop,Jakarta,18,971,0,0,New
SESS0000550,CUST00853,2024-07-09,Paid Search,Mobile,Surabaya,16,536,0,0,New
SESS0000551,CUST01817,2024-07-06,Organic,Desktop,Yogyakarta,8,1645,0,0,At Risk
SESS0000552,CUST01546,2024-07-28,Organic,Mobile,Bali,7,503,0,0,New
SESS0000553,CUST00839,2024-08-24,Paid Search,Mobile,Semarang,16,1330,0,0,At Risk
SESS0000554,CUST00928,2024-07-15,Paid Search,Mobile,Palembang,13,1090,0,0,Champions
SESS0000555,CUST00715,2024-03-25,Organic,Desktop,Bali,6,406,0,0,New
SESS0000556,CUST01768,2024-03-05,Paid Search,Mobile,Jakarta,18,814,0,0,At Risk
SESS0000557,CUST01867,2024-07-01,Social Media,Desktop,Yogyakarta,18,298,0,0,Loyal
SESS0000558,CUST00201,2024-03-13,Organic,Mobile,Bali,6,431,0,0,Loyal
SESS0000559,CUST01542,2024-12-18,Direct,Mobile,Surabaya,15,177,1,0,Lost
SESS0000560,CUST00945,2024-07-27,Social Media,Mobile,Surabaya,9,1605,0,0,Lost
SESS0000561,CUST00114,2024-07-09,Social Media,Desktop,Jakarta,3,1678,0,0,Loyal
SESS0000562,CUST01423,2024-06-22,Paid Search,Mobile,Surabaya,15,1311,0,0,New
SESS0000563,CUST01418,2024-02-10,Social Media,Tablet,Medan,2,679,0,0,Champions
SESS0000564,CUST01498,2024-11-04,Social Media,Mobile,Jakarta,2,112,0,0,New
SESS0000565,CUST01534,2024-08-13,Paid Search,Desktop,Bali,4,1471,0,0,Lost
SESS0000566,CUST00004,2024-05-17,Paid Search,Desktop,Jakarta,3,157,0,0,New
SESS0000567,CUST00908,2024-11-16,Social Media,Mobile,Medan,10,1379,0,0,At Risk
SESS0000568,CUST00949,2024-06-27,Paid Search,Desktop,Jakarta,12,1169,0,0,Lost
SESS0000569,CUST00935,2024-05-16,Direct,Mobile,Jakarta,17,1494,0,0,Lost
SESS0000570,CUST00317,2024-02-03,Paid Search,Mobile,Medan,4,638,0,0,At Risk
SESS0000571,CUST00668,2024-06-05,Email,Desktop,Bandung,3,1362,1,0,Loyal
SESS0000572,CUST01652,2024-08-25,Organic,Mobile,Jakarta,8,543,0,0,At Risk
SESS0000573,CUST00410,2024-06-08,Paid Search,Mobile,Yogyakarta,12,1795,0,0,Loyal
SESS0000574,CUST01467,2024-03-18,Email,Mobile,Jakarta,17,1407,0,0,Loyal
SESS0000575,CUST01692,2024-04-01,Email,Desktop,Bali,15,269,0,0,Loyal
SESS0000576,CUST00877,2024-09-04,Referral,Mobile,Jakarta,11,1122,0,0,Lost
SESS0000577,CUST01039,2024-04-23,Organic,Mobile,Surabaya,16,180,0,0,Champions
SESS0000578,CUST00323,2024-03-31,Email,Mobile,Medan,13,1647,0,0,New
SESS0000579,CUST01987,2024-01-29,Social Media,Mobile,Bandung,13,1376,0,0,New
SESS0000580,CUST00668,2024-02-22,Direct,Mobile,Bandung,3,800,0,0,Loyal
SESS0000581,CUST00970,2024-04-27,Email,Tablet,Semarang,13,33,0,0,Lost
SESS0000582,CUST01291,2024-07-18,Organic,Mobile,Jakarta,15,1737,0,0,Champions
SESS0000583,CUST01909,2024-06-19,Social Media,Mobile,Palembang,8,1379,0,0,New
SESS0000584,CUST01851,2024-11-11,Direct,Mobile,Jakarta,10,589,0,0,At Risk
SESS0000585,CUST00805,2024-10-13,Social Media,Mobile,Surabaya,18,1478,1,0,Lost
SESS0000586,CUST00752,2024-06-22,Social Media,Mobile,Bandung,10,1480,0,0,At Risk
SESS0000587,CUST01764,2024-06-06,Paid Search,Mobile,Surabaya,11,754,1,0,Loyal
SESS0000588,CUST00785,2024-12-29,Email,Desktop,Medan,5,439,0,0,Lost
