order_id,customer_id,order_date,category,total_amount,items_count,status,acquisition_source,device,city,segment
ORD000263,CUST00067,2024-06-08,Beauty,66.97,3,Completed,Direct,Tablet,Medan,At Risk
ORD000264,CUST00068,2024-06-16,Electronics,128.42,4,Completed,Organic,Mobile,Jakarta,At Risk
ORD000265,CUST00068,2024-03-30,Home & Garden,44.15,5,Completed,Direct,Desktop,Jakarta,At Risk
ORD000266,CUST00068,2024-06-05,Apparel,141.56,4,Completed,Direct,Mobile,Jakarta,At Risk
ORD000267,CUST00068,2024-04-14,Sports,151.8,2,Cancelled,Paid Search,Mobile,Jakarta,At Risk
ORD000268,CUST00069,2024-08-22,Sports,206.8,4,Completed,Organic,Tablet,Jakarta,Champions
ORD000269,CUST00069,2024-08-14,Food & Drink,429.63,5,Returned,Paid Search,Mobile,Jakarta,Champions
ORD000270,CUST00069,2024-10-16,Books,286.49,2,Completed,Paid Search,Mobile,Jakarta,Champions
ORD000271,CUST00069,2024-10-07,Books,489.26,1,Completed,Organic,Mobile,Jakarta,Champions
ORD000272,CUST00069,2024-03-24,Beauty,488.04,2,Completed,Social Media,Mobile,Jakarta,Champions
ORD000273,CUST00069,2024-12-29,Sports,195.48,5,Completed,Email,Mobile,Jakarta,Champions
ORD000274,CUST00069,2024-05-21,Sports,387.71,1,Completed,Paid Search,Tablet,Jakarta,Champions
ORD000275,CUST00069,2024-02-21,Apparel,194.25,2,Cancelled,Organic,Desktop,Jakarta,Champions
ORD000276,CUST00069,2024-12-28,Apparel,163.19,5,Completed,Paid Search,Mobile,Jakarta,Champions
ORD000277,CUST00069,2024-01-17,Electronics,513.41,4,Returned,Organic,Desktop,Jakarta,Champions
ORD000278,CUST00069,2024-06-30,Food & Drink,220.01,1,Completed,Social Media,Desktop,Jakarta,Champions
ORD000279,CUST00069,2024-09-25,Books,436.26,1,Completed,Paid Search,Desktop,Jakarta,Champions
ORD000280,CUST00069,2024-03-25,Apparel,301.96,2,Completed,Organic,Mobile,Jakarta,Champions
ORD000281,CUST00069,2024-01-29,Electronics,360.59,4,Completed,Paid Search,Mobile,Jakarta,Champions
ORD000282,CUST00071,2024-05-26,Food & Drink,30.91,5,Completed,Social Media,Mobile,Jakarta,New
ORD000283,CUST00071,2024-07-15,Home & Garden,34.95,5,Completed,Email,Mobile,Jakarta,New
ORD000284,CUST00071,2024-03-13,Sports,152.15,1,Completed,Organic,Desktop,Jakarta,New
ORD000285,CUST00073,2024-03-21,Sports,551.75,1,Completed,Organic,Desktop,Yogyakarta,Champions
ORD000286,CUST00073,2024-02-03,Beauty,281.78,1,Completed,Organic,Desktop,Yogyakarta,Champions
ORD000287,CUST00073,2024-04-27,Books,292.38,1,Completed,Organic,Mobile,Yogyakarta,Champions
ORD000288,CUST00073,2024-05-05,Sports,331.93,5,Completed,Direct,Desktop,Yogyakarta,Champions
ORD000289,CUST00073,2024-08-29,Books,205.03,1,Completed,Paid Search,Mobile,Yogyakarta,Champions
ORD000290,CUST00073,2024-04-29,Apparel,194.32,4,Completed,Email,Mobile,Yogyakarta,Champions
ORD000291,CUST00073,2024-05-29,Electronics,283.04,3,Completed,Email,Desktop,Yogyakarta,Champions
ORD000292,CUST00073,2024-08-25,Apparel,522.11,3,Completed,Paid Search,Desktop,Yogyakarta,Champions
ORD000293,CUST00073,2024-01-09,Apparel,252.72,3,Completed,Direct,Desktop,Yogyakarta,Champions
ORD000294,CUST00074,2024-08-18,Home & Garden,216.38,3,Completed,Social Media,Tablet,Yogyakarta,Champions
ORD000295,CUST00074,2024-12-27,Food & Drink,536.85,5,Completed,Paid Search,Tablet,Yogyakarta,Champions
ORD000296,CUST00074,2024-01-30,Beauty,255.19,2,Completed,Email,Mobile,Yogyakarta,Champions
ORD000297,CUST00074,2024-06-16,Sports,580.65,3,Completed,Paid Search,Desktop,Yogyakarta,Champions
ORD000298,CUST00074,2024-05-10,Home & Garden,302.55,5,Completed,Direct,Desktop,Yogyakarta,Champions
ORD000299,CUST00074,2024-02-22,Food & Drink,216.25,4,Completed,Organic,Desktop,Yogyakarta,Champions
ORD000300,CUST00074,2024-10-09,Electronics,270.69,1,Completed,Social Media,Mobile,Yogyakarta,Champions
ORD000301,CUST00074,2024-04-01,Apparel,535.42,4,Completed,Direct,Tablet,Yogyakarta,Champions
ORD000302,CUST00074,2024-02-06,Home & Garden,161.37,1,Completed,Direct,Tablet,Yogyakarta,Champions
ORD000303,CUST00074,2024-06-24,Home & Garden,500.34,3,Completed,Direct,Mobile,Yogyakarta,Champions
ORD000304,CUST00074,2024-10-15,Books,348.26,2,Completed,Paid Search,Desktop,Yogyakarta,Champions
ORD000305,CUST00075,2024-10-08,Sports,300.76,2,Completed,Social Media,Desktop,Medan,Loyal
ORD000306,CUST00075,2024-07-17,Electronics,234.6,3,Completed,Social Media,Tablet,Medan,Loyal
ORD000307,CUST00075,2024-03-26,Books,202.48,2,Completed,Paid Search,Mobile,Medan,Loyal
ORD000308,CUST00076,2024-07-05,Home & Garden,94.37,1,Completed,Email,Mobile,Jakarta,New
ORD000309,CUST00076,2024-03-28,Beauty,139.51,1,Completed,Organic,Desktop,Jakarta,New
ORD000310,CUST00077,2024-03-29,Food & Drink,121.87,2,Returned,Paid Search,Mobile,Bali,At Risk
ORD000311,CUST00077,2024-11-29,Electronics,92.39,1,Completed,Paid Search,Mobile,Bali,At Risk
ORD000312,CUST00077,2024-12-15,Apparel,151.47,4,Returned,Organic,Mobile,Bali,At Risk
ORD000313,CUST00078,2024-10-15,Books,87.2,2,Completed,Social Media,Mobile,Surabaya,Loyal
ORD000314,CUST00078,2024-11-02,Home & Garden,170.0,5,Completed,Direct,Mobile,Surabaya,Loyal
ORD000315,CUST00078,2024-05-17,Home & Garden,240.73,4,Completed,Social Media,Mobile,Surabaya,Loyal
ORD000316,CUST00078,2024-06-12,Books,154.0,4,Completed,Direct,Mobile,Surabaya,Loyal
ORD000317,CUST00078,2024-05-17,Sports,317.43,1,Completed,Organic,Mobile,Surabaya,Loyal
ORD000318,CUST00078,2024-06-30,Sports,312.22,2,Completed,Organic,Desktop,Surabaya,Loyal
ORD000319,CUST00078,2024-10-29,Home & Garden,199.24,4,Completed,Organic,Mobile,Surabaya,Loyal
ORD000320,CUST00079,2024-09-09,Apparel,100.56,4,Completed,Paid Search,Desktop,Bandung,New
ORD000321,CUST00079,2024-09-23,Food & Drink,65.74,3,Completed,Social Media,Desktop,Bandung,New
ORD000322,CUST00079,2024-07-22,Electronics,96.03,2,Completed,Social Media,Mobile,Bandung,New
ORD000323,CUST00080,2024-02-24,Books,82.33,4,Completed,Paid Search,Mobile,Bali,Loyal
ORD000324,CUST00080,2024-10-18,Food & Drink,103.54,1,Completed,Social Media,Mobile,Bali,Loyal
ORD000325,CUST00080,2024-03-09,Books,199.71,3,Completed,Organic,Desktop,Bali,Loyal
ORD000326,CUST00080,2024-02-08,Electronics,142.53,5,Completed,Email,Mobile,Bali,Loyal
ORD000327,CUST00080,2024-06-13,Home & Garden,257.95,4,Completed,Paid Search,Desktop,Bali,Loyal
ORD000328,CUST00080,2024-05-18,Apparel,126.84,4,Completed,Paid Search,Desktop,Bali,Loyal
ORD000329,CUST00080,2024-02-20,Apparel,333.45,3,Completed,Organic,Mobile,Bali,Loyal
ORD000330,CUST00081,2024-01-24,Apparel,111.08,1,Completed,Direct,Mobile,Bali,New
ORD000331,CUST00081,2024-09-10,Electronics,41.25,2,Completed,Social Media,Mobile,Bali,New
ORD000332,CUST00082,2024-08-07,Electronics,64.93,5,Completed,Email,Desktop,Jakarta,New
ORD000333,CUST00083,2024-02-02,Home & Garden,75.02,1,Completed,Referral,Mobile,Jakarta,Lost
ORD000334,CUST00083,2024-05-17,Beauty,41.6,3,Completed,Paid Search,Mobile,Jakarta,Lost
ORD000335,CUST00084,2024-04-23,Home & Garden,22.98,5,Completed,Referral,Mobile,Jakarta,Lost
ORD000336,CUST00084,2024-02-04,Sports,49.35,1,Completed,Paid Search,Mobile,Jakarta,Lost
ORD000337,CUST00085,2024-01-06,Electronics,307.64,1,Completed,Paid Search,Desktop,Surabaya,Loyal
ORD000338,CUST00085,2024-07-05,Electronics,343.6,1,Completed,Direct,Mobile,Surabaya,Loyal
ORD000339,CUST00085,2024-10-30,Home & Garden,327.01,4,Completed,Organic,Mobile,Surabaya,Loyal
ORD000340,CUST00085,2024-10-21,Food & Drink,208.35,5,Completed,Email,Mobile,Surabaya,Loyal
ORD000341,CUST00086,2024-11-22,Sports,291.71,3,Completed,Organic,Mobile,Jakarta,Champions
ORD000342,CUST00086,2024-07-27,Sports,349.25,1,Completed,Organic,Desktop,Jakarta,Champions
ORD000343,CUST00086,2024-10-24,Home & Garden,574.58,5,Completed,Email,Desktop,Jakarta,Champions
ORD000344,CUST00086,2024-06-06,Beauty,520.06,5,Completed,Organic,Mobile,Jakarta,Champions
ORD000345,CUST00086,2024-06-23,Beauty,178.58,1,Completed,Paid Search,Mobile,Jakarta,Champions
ORD000346,CUST00086,2024-05-22,Apparel,560.61,1,Completed,Organic,Desktop,Jakarta,Champions
ORD000347,CUST00086,2024-07-31,Home & Garden,392.45,1,Completed,Direct,Mobile,Jakarta,Champions
ORD000348,CUST00086,2024-06-24,Sports,455.01,1,Returned,Social Media,Mobile,Jakarta,Champions
ORD000349,CUST00087,2024-02-28,Food & Drink,289.17,2,Completed,Direct,Mobile,Medan,Loyal
ORD000350,CUST00087,2024-02-03,Home & Garden,322.53,5,Completed,Paid Search,Mobile,Medan,Loyal
ORD000351,CUST00087,2024-08-02,Beauty,103.98,5,Completed,Paid Search,Desktop,Medan,Loyal
ORD000352,CUST00088,2024-05-23,Sports,163.53,5,Completed,Paid Search,Mobile,Bali,At Risk
ORD000353,CUST00088,2024-10-26,Apparel,123.53,2,Completed,Direct,Mobile,Bali,At Risk
ORD000354,CUST00089,2024-05-30,Electronics,327.94,3,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000355,CUST00089,2024-05-22,Books,290.3,4,Completed,Referral,Desktop,Jakarta,Loyal
ORD000356,CUST00089,2024-03-06,Home & Garden,349.75,4,Completed,Organic,Desktop,Jakarta,Loyal
ORD000357,CUST00089,2024-04-05,Sports,336.86,2,Completed,Paid Search,Tablet,Jakarta,Loyal
ORD000358,CUST00089,2024-10-18,Food & Drink,336.13,3,Completed,Organic,Mobile,Jakarta,Loyal
ORD000359,CUST00089,2024-09-20,Books,187.95,5,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000360,CUST00089,2024-03-20,Food & Drink,241.86,1,Cancelled,Paid Search,Mobile,Jakarta,Loyal
ORD000361,CUST00090,2024-06-05,Sports,49.43,1,Completed,Social Media,Desktop,Jakarta,At Risk
ORD000362,CUST00090,2024-04-14,Apparel,56.55,3,Completed,Social Media,Mobile,Jakarta,At Risk
ORD000363,CUST00091,2024-11-28,Apparel,156.05,2,Completed,Social Media,Mobile,Bandung,New
ORD000364,CUST00091,2024-11-13,Beauty,63.93,5,Completed,Direct,Tablet,Bandung,New
ORD000365,CUST00092,2024-06-19,Food & Drink,85.98,3,Cancelled,Organic,Desktop,Jakarta,New
ORD000366,CUST00092,2024-11-12,Sports,92.68,1,Completed,Paid Search,Mobile,Jakarta,New
ORD000367,CUST00093,2024-12-05,Home & Garden,146.06,3,Completed,Organic,Desktop,Medan,At Risk
ORD000368,CUST00093,2024-05-30,Electronics,142.45,4,Completed,Paid Search,Mobile,Medan,At Risk
ORD000369,CUST00093,2024-01-03,Food & Drink,169.22,3,Completed,Paid Search,Mobile,Medan,At Risk
ORD000370,CUST00094,2024-05-10,Apparel,66.96,5,Completed,Email,Desktop,Bandung,At Risk
ORD000371,CUST00094,2024-09-08,Food & Drink,46.56,3,Completed,Organic,Mobile,Bandung,At Risk
ORD000372,CUST00094,2024-12-30,Food & Drink,74.81,5,Completed,Organic,Mobile,Bandung,At Risk
ORD000373,CUST00095,2024-07-14,Sports,22.7,5,Completed,Paid Search,Mobile,Bandung,Lost
ORD000374,CUST00095,2024-09-06,Sports,86.44,5,Completed,Email,Mobile,Bandung,Lost
ORD000375,CUST00096,2024-10-14,Beauty,117.5,4,Completed,Organic,Mobile,Palembang,At Risk
ORD000376,CUST00097,2024-09-02,Apparel,155.2,1,Completed,Referral,Desktop,Jakarta,Loyal
ORD000377,CUST00097,2024-02-10,Food & Drink,321.76,4,Completed,Organic,Desktop,Jakarta,Loyal
ORD000378,CUST00097,2024-01-02,Sports,235.58,2,Completed,Referral,Desktop,Jakarta,Loyal
ORD000379,CUST00098,2024-01-27,Home & Garden,93.07,4,Completed,Organic,Mobile,Semarang,Loyal
ORD000380,CUST00098,2024-01-23,Electronics,138.42,1,Completed,Referral,Desktop,Semarang,Loyal
ORD000381,CUST00098,2024-05-14,Apparel,86.29,4,Completed,Social Media,Desktop,Semarang,Loyal
ORD000382,CUST00098,2024-09-09,Apparel,299.98,3,Returned,Social Media,Desktop,Semarang,Loyal
ORD000383,CUST00098,2024-10-12,Apparel,104.45,5,Completed,Social Media,Mobile,Semarang,Loyal
ORD000384,CUST00098,2024-07-13,Electronics,268.84,4,Completed,Referral,Mobile,Semarang,Loyal
ORD000385,CUST00099,2024-02-06,Apparel,178.59,1,Completed,Organic,Mobile,Bandung,Loyal
ORD000386,CUST00099,2024-06-10,Home & Garden,298.42,4,Completed,Paid Search,Mobile,Bandung,Loyal
ORD000387,CUST00099,2024-07-06,Food & Drink,277.62,3,Completed,Social Media,Desktop,Bandung,Loyal
ORD000388,CUST00099,2024-06-02,Home & Garden,280.77,2,Completed,Paid Search,Mobile,Bandung,Loyal
ORD000389,CUST00100,2024-08-27,Food & Drink,78.65,2,Completed,Organic,Tablet,Jakarta,New
ORD000390,CUST00100,2024-11-24,Apparel,30.78,1,Completed,Organic,Mobile,Jakarta,New
ORD000391,CUST00101,2024-07-26,Electronics,232.69,5,Completed,Organic,Tablet,Surabaya,Loyal
ORD000392,CUST00101,2024-06-22,Apparel,224.43,2,Completed,Organic,Desktop,Surabaya,Loyal
ORD000393,CUST00101,2024-03-30,Home & Garden,131.0,2,Completed,Paid Search,Tablet,Surabaya,Loyal
ORD000394,CUST00101,2024-02-13,Apparel,166.69,3,Completed,Organic,Mobile,Surabaya,Loyal
ORD000395,CUST00102,2024-04-19,Books,158.01,4,Completed,Organic,Tablet,Yogyakarta,New
ORD000396,CUST00102,2024-06-01,Food & Drink,82.24,4,Completed,Organic,Mobile,Yogyakarta,New
ORD000397,CUST00102,2024-08-30,Sports,34.89,1,Completed,Paid Search,Mobile,Yogyakarta,New
ORD000398,CUST00103,2024-01-02,Home & Garden,91.98,2,Completed,Paid Search,Mobile,Semarang,At Risk
ORD000399,CUST00103,2024-07-25,Beauty,151.14,4,Returned,Email,Desktop,Semarang,At Risk
ORD000400,CUST00104,2024-01-18,Food & Drink,216.64,3,Completed,Social Media,Desktop,Jakarta,Loyal
ORD000401,CUST00104,2024-05-11,Sports,343.35,1,Returned,Organic,Mobile,Jakarta,Loyal
ORD000402,CUST00104,2024-06-17,Sports,325.76,3,Completed,Social Media,Mobile,Jakarta,Loyal
ORD000403,CUST00104,2024-10-29,Electronics,132.14,3,Cancelled,Email,Tablet,Jakarta,Loyal
ORD000404,CUST00104,2024-09-13,Electronics,218.62,2,Completed,Direct,Mobile,Jakarta,Loyal
ORD000405,CUST00105,2024-12-23,Electronics,142.38,3,Completed,Social Media,Mobile,Bali,At Risk
ORD000406,CUST00106,2024-11-13,Beauty,97.54,2,Completed,Paid Search,Mobile,Bandung,Lost
ORD000407,CUST00106,2024-01-04,Electronics,49.07,3,Completed,Paid Search,Desktop,Bandung,Lost
ORD000408,CUST00107,2024-01-04,Home & Garden,38.34,3,Completed,Social Media,Mobile,Bali,Lost
ORD000409,CUST00109,2024-05-31,Beauty,362.54,2,Completed,Email,Mobile,Bali,Champions
ORD000410,CUST00109,2024-01-22,Books,519.26,2,Completed,Paid Search,Mobile,Bali,Champions
ORD000411,CUST00109,2024-03-29,Home & Garden,335.05,1,Completed,Social Media,Mobile,Bali,Champions
ORD000412,CUST00109,2024-05-22,Food & Drink,499.59,5,Completed,Organic,Mobile,Bali,Champions
ORD000413,CUST00109,2024-01-22,Beauty,284.47,4,Completed,Paid Search,Desktop,Bali,Champions
ORD000414,CUST00109,2024-01-01,Electronics,592.17,3,Completed,Social Media,Mobile,Bali,Champions
ORD000415,CUST00109,2024-03-19,Home & Garden,529.97,4,Completed,Organic,Desktop,Bali,Champions
ORD000416,CUST00109,2024-03-22,Food & Drink,459.03,2,Completed,Social Media,Desktop,Bali,Champions
ORD000417,CUST00109,2024-05-05,Electronics,339.13,4,Completed,Organic,Mobile,Bali,Champions
ORD000418,CUST00109,2024-04-08,Electronics,591.99,2,Completed,Paid Search,Desktop,Bali,Champions
ORD000419,CUST00110,2024-06-23,Food & Drink,302.3,5,Completed,Paid Search,Mobile,Bandung,Loyal
ORD000420,CUST00110,2024-01-29,Home & Garden,303.43,4,Completed,Email,Mobile,Bandung,Loyal
ORD000421,CUST00110,2024-04-13,Home & Garden,164.77,5,Completed,Organic,Mobile,Bandung,Loyal
ORD000422,CUST00110,2024-04-17,Electronics,303.23,4,Completed,Social Media,Mobile,Bandung,Loyal
ORD000423,CUST00110,2024-11-04,Food & Drink,292.31,1,Completed,Email,Mobile,Bandung,Loyal
ORD000424,CUST00110,2024-02-20,Books,291.72,1,Completed,Organic,Desktop,Bandung,Loyal
ORD000425,CUST00110,2024-11-01,Home & Garden,285.31,4,Completed,Organic,Mobile,Bandung,Loyal
ORD000426,CUST00112,2024-09-22,Home & Garden,245.83,2,Completed,Direct,Mobile,Makassar,Loyal
ORD000427,CUST00112,2024-12-02,Sports,306.76,3,Returned,Organic,Mobile,Makassar,Loyal
ORD000428,CUST00112,2024-12-11,Beauty,246.82,3,Completed,Organic,Desktop,Makassar,Loyal
ORD000429,CUST00113,2024-03-19,Food & Drink,107.65,3,Returned,Referral,Desktop,Surabaya,Loyal
ORD000430,CUST00113,2024-08-18,Beauty,198.24,2,Completed,Social Media,Mobile,Surabaya,Loyal
ORD000431,CUST00113,2024-10-21,Apparel,343.61,2,Completed,Organic,Desktop,Surabaya,Loyal
ORD000432,CUST00113,2024-11-09,Home & Garden,333.16,4,Completed,Organic,Mobile,Surabaya,Loyal
ORD000433,CUST00113,2024-09-17,Sports,143.05,2,Completed,Social Media,Desktop,Surabaya,Loyal
ORD000434,CUST00114,2024-07-09,Electronics,310.72,3,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000435,CUST00114,2024-07-18,Books,271.44,5,Completed,Organic,Mobile,Jakarta,Loyal
ORD000436,CUST00114,2024-11-26,Home & Garden,228.99,1,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000437,CUST00114,2024-12-27,Home & Garden,320.13,2,Completed,Email,Desktop,Jakarta,Loyal
ORD000438,CUST00115,2024-01-15,Food & Drink,175.95,3,Completed,Paid Search,Tablet,Bandung,At Risk
ORD000439,CUST00115,2024-11-03,Apparel,104.36,4,Completed,Referral,Mobile,Bandung,At Risk
ORD000440,CUST00115,2024-04-22,Electronics,137.85,1,Completed,Social Media,Mobile,Bandung,At Risk
ORD000441,CUST00116,2024-08-30,Beauty,16.37,3,Completed,Social Media,Mobile,Surabaya,Lost
ORD000442,CUST00117,2024-06-06,Food & Drink,100.8,1,Completed,Email,Mobile,Jakarta,At Risk
ORD000443,CUST00117,2024-10-26,Apparel,49.31,4,Completed,Paid Search,Desktop,Jakarta,At Risk
ORD000444,CUST00117,2024-10-07,Electronics,169.82,3,Completed,Referral,Mobile,Jakarta,At Risk
ORD000445,CUST00117,2024-04-27,Electronics,167.48,2,Completed,Paid Search,Tablet,Jakarta,At Risk
ORD000446,CUST00119,2024-09-26,Sports,106.49,3,Completed,Social Media,Mobile,Bandung,New
ORD000447,CUST00120,2024-07-10,Electronics,98.68,5,Completed,Organic,Mobile,Bali,New
ORD000448,CUST00120,2024-10-07,Home & Garden,101.31,4,Completed,Organic,Desktop,Bali,New
ORD000449,CUST00120,2024-02-06,Apparel,135.12,2,Completed,Organic,Mobile,Bali,New
ORD000450,CUST00121,2024-05-27,Food & Drink,117.29,2,Completed,Organic,Mobile,Jakarta,Loyal
ORD000451,CUST00121,2024-01-10,Sports,232.93,4,Completed,Direct,Desktop,Jakarta,Loyal
ORD000452,CUST00121,2024-07-09,Electronics,127.55,1,Completed,Social Media,Tablet,Jakarta,Loyal
ORD000453,CUST00121,2024-04-16,Books,110.75,2,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000454,CUST00121,2024-04-19,Food & Drink,111.52,3,Completed,Email,Mobile,Jakarta,Loyal
ORD000455,CUST00122,2024-04-08,Beauty,196.11,5,Completed,Email,Tablet,Jakarta,Loyal
ORD000456,CUST00122,2024-07-15,Apparel,127.94,3,Cancelled,Paid Search,Mobile,Jakarta,Loyal
ORD000457,CUST00122,2024-08-30,Home & Garden,108.41,2,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000458,CUST00122,2024-06-11,Food & Drink,186.33,5,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000459,CUST00122,2024-02-11,Apparel,171.46,4,Completed,Paid Search,Tablet,Jakarta,Loyal
ORD000460,CUST00122,2024-10-02,Home & Garden,107.34,5,Completed,Social Media,Desktop,Jakarta,Loyal
ORD000461,CUST00123,2024-12-19,Electronics,48.25,1,Completed,Email,Tablet,Jakarta,At Risk
ORD000462,CUST00123,2024-12-30,Books,174.25,4,Completed,Direct,Desktop,Jakarta,At Risk
ORD000463,CUST00123,2024-10-23,Beauty,157.37,4,Cancelled,Social Media,Desktop,Jakarta,At Risk
ORD000464,CUST00123,2024-10-20,Electronics,95.36,1,Completed,Email,Tablet,Jakarta,At Risk
ORD000465,CUST00124,2024-01-14,Home & Garden,158.64,2,Completed,Direct,Mobile,Jakarta,New
ORD000466,CUST00125,2024-11-04,Books,62.1,1,Completed,Social Media,Mobile,Bali,New
ORD000467,CUST00126,2024-05-20,Books,173.98,1,Completed,Organic,Desktop,Bandung,At Risk
ORD000468,CUST00126,2024-02-06,Electronics,48.69,2,Completed,Paid Search,Mobile,Bandung,At Risk
ORD000469,CUST00126,2024-12-05,Beauty,139.45,1,Completed,Email,Desktop,Bandung,At Risk
ORD000470,CUST00126,2024-09-28,Food & Drink,45.41,4,Completed,Direct,Tablet,Bandung,At Risk
ORD000471,CUST00128,2024-12-09,Electronics,92.15,5,Completed,Email,Mobile,Bali,New
ORD000472,CUST00129,2024-09-23,Books,28.73,3,Completed,Social Media,Mobile,Jakarta,Lost
ORD000473,CUST00129,2024-08-11,Books,66.64,4,Completed,Social Media,Mobile,Jakarta,Lost
ORD000474,CUST00131,2024-06-20,Electronics,60.87,5,Completed,Organic,Desktop,Bandung,New
ORD000475,CUST00131,2024-05-24,Electronics,112.29,4,Completed,Email,Mobile,Bandung,New
ORD000476,CUST00132,2024-06-23,Food & Drink,269.2,4,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD000477,CUST00132,2024-07-26,Electronics,256.42,1,Completed,Organic,Mobile,Jakarta,Loyal
ORD000478,CUST00132,2024-05-20,Books,256.56,4,Completed,Organic,Mobile,Jakarta,Loyal
ORD000479,CUST00133,2024-02-21,Food & Drink,152.59,1,Completed,Social Media,Mobile,Semarang,At Risk
ORD000480,CUST00135,2024-10-01,Beauty,79.75,2,Completed,Paid Search,Mobile,Medan,At Risk
ORD000481,CUST00135,2024-05-17,Electronics,145.18,2,Completed,Email,Mobile,Medan,At Risk
ORD000482,CUST00136,2024-03-08,Sports,223.27,4,Returned,Organic,Mobile,Medan,Loyal
ORD000483,CUST00136,2024-06-02,Books,86.41,3,Completed,Paid Search,Mobile,Medan,Loyal
ORD000484,CUST00136,2024-05-27,Beauty,295.96,5,Completed,Social Media,Mobile,Medan,Loyal
ORD000485,CUST00136,2024-12-04,Sports,106.28,4,Completed,Direct,Mobile,Medan,Loyal
ORD000486,CUST00136,2024-05-22,Sports,85.63,1,Completed,Direct,Desktop,Medan,Loyal
ORD000487,CUST00137,2024-07-12,Books,85.79,3,Completed,Organic,Mobile,Bandung,New
